"","X.2","X.1","STORY.ID","PUB..DATE","COLLECTION","GENRE","X..PREDICATE","X..AGENT","X..PATIENT","X..POSESSOR","AFFECT","COGITATION","SOCIABILITY","POLARITY","COMMUNICATIVENESS","CONCRETENESS","ABTRACTION","OBJECTIVITY","DISTINCTIVENESS.AwSaid","DISTINCTIVENESS.AwoSaid","DEPTH","CLASS.SIMILIARITY","HOMOGENEITY","DISTINCTIVENESS.BwStop","DISTINCTIVENESS.BwoStop","EMBODIMENT","CLOTHES","MOTION","PHYSICAL","PERCEPTION","VALUATION","CENTRALITY","ENSEMBLE","DISTRIBTION","MENTIONS","POPULATION","PROTAG..NAME","PROTAG..GENDER","X","cog_per"
"6487",6487,6502,"2006_Lam,Vincent_BloodlettingandMiraculousCures_PW",2006,"contemporary","prizewinners",0.0476190476,0.6358543417,0.1008403361,0.2156862745,5.89,10.41,0.0068493151,0.625,0.0643835616,0.0219178082,0.5821917808,0.3794520548,9.3494571205,4.8990369336,0.8379010258,0.8609672469,0.7505125681,1.4724987809,1.0165009974,0.0547945205,0.0191780822,0.0410958904,0.0054794521,0.0520547945,0.0068493151,1.1501706485,2,1.8092334395,834.4889064976,1.2381141046,"Fitzgerald","M",NA,0.1561547945
"6488",6488,6503,"2006_Larsson,Stieg_TheGirlWhoPlayedWithFire_BS",2006,"contemporary","bestsellers",0.0614913177,0.6674157303,0.0792645557,0.1918283963,8.78,9.52,0.0090037189,0.625,0.0138970444,0.0209434332,0.5597964377,0.349579174,10.2228185392,10.5281066642,0.8496610464,0.7215027045,0.5700321119,1.5182048525,0.9492635981,0.0334703464,0.0086122529,0.0524564494,0.0029359953,0.0714425524,0.0133098454,5.9481037924,6,3.81448323,3215.5728683342,0.539525649,"Salander","F",NA,0.1666425524
"6491",6491,6506,"2006_Matar,Hisham_CountryofMen_PW",2006,"contemporary","prizewinners",0.0526976161,0.5483061481,0.1028858218,0.2961104141,6.78,3.63,0.013253012,0.125,0.0506024096,0.0180722892,0.5662650602,0.4397590361,6.0390022546,4.5741194174,0.8443515191,0.8118034454,0.6552129784,1.4664429128,1.057247516,0.1048192771,0.013253012,0.0530120482,0.0060240964,0.0698795181,0.0084337349,1.319379845,3,1.6634202333,1233.2082252525,1.4491283493,"Baba","M",NA,0.1061795181
"6495",6495,6510,"2006_Powers,Richard_EchoMaker_PW",2006,"contemporary","prizewinners",0.0453182273,0.5821392869,0.1196267911,0.2529156948,8.59,5.35,0.0106314433,0.625,0.0225515464,0.0164304124,0.5773195876,0.4210695876,6.0110301554,5.4720872163,0.8569038903,0.8161785513,0.7848664476,1.7149045427,1.2059258022,0.0934278351,0.0096649485,0.0615335052,0.0057989691,0.049935567,0.006443299,1.0639494027,3,1.8314081514,1846.0037797964,0.6096445772,"Mark","M",NA,0.103435567
"6496",6496,6511,"2006_Quiviger,Pascale_PerfectCircle_PW",2006,"contemporary","prizewinners",0.0355912744,0.6750861079,0.07347876,0.2158438576,8.78,10.44,0.0033407572,0.375,0.0178173719,0.0077951002,0.5824053452,0.3385300668,4.1523552675,4.2051295574,0.8382429546,0.7036908437,0.2258893279,1.4029849415,0.9169590978,0.0389755011,0.0155902004,0.0489977728,0.0055679287,0.0267260579,0.0033407572,1.2442748092,2,2.7076780158,1681.9382532607,2.0637279181,"Marianne","F",NA,0.1311260579
"6498",6498,6513,"2006_Salter,James_LastNight_PW",2006,"contemporary","prizewinners",0.015625,0.8125,0.078125,0.09375,1.59,6.35,0,0.375,0.421875,0,0.703125,0.21875,5.2012144798,2.0441947894,0.6476920265,0.7590205052,0.7181200136,3.7861688311,3.1801235536,0.046875,0,0.0625,0,0.015625,0.015625,1.094017094,5,0.162298635,196.9756659293,3.0303948605,"Susanna","F",NA,0.079125
"6499",6499,6514,"2006_Soucy,Gaetan_ImmaculateConception_PW",2006,"contemporary","prizewinners",0.0466019417,0.6194174757,0.0724919094,0.2614886731,7.32,8.26,0.0094339623,0.625,0.0132075472,0.0182389937,0.5867924528,0.4459119497,5.2106602457,5.3419196705,0.8573055475,0.7114300797,0.4856840397,1.60794023,1.0224952279,0.1018867925,0.0188679245,0.058490566,0.0100628931,0.072327044,0.0056603774,2.8255159475,2,3.0409678734,1701.9641525213,1.1301222792,"Remouald","M",NA,0.154927044
"6500",6500,6515,"2006_Sparks,Nicholas_DearJohn_BS",2006,"contemporary","bestsellers",0.0918580376,0.624217119,0.1064718163,0.1774530271,13.05,4.62,0.002004008,0.125,0.0641282565,0.0300601202,0.623246493,0.3426853707,7.5493553254,3.3997797035,0.8332070917,0.8351310614,0.3296696299,1.8132270702,1.3374604462,0.0641282565,0.0100200401,0.0501002004,0.0080160321,0.0360721443,0.0080160321,1.7942973523,2,2.7713339102,567.2955829511,1.1553881526,"Savannah","F",NA,0.0822721443
"6501",6501,6516,"2006_Spiotta,Dana_EattheDocument_PW",2006,"contemporary","prizewinners",0.025974026,0.7426210153,0.0602125148,0.1711924439,9.89,10.57,0.0080738178,0.125,0.0853517878,0.0080738178,0.6205305652,0.3737024221,11.4456649842,3.8838917324,0.8206616274,0.8915605732,0.7101624171,1.7417573917,1.2070567203,0.0715109573,0.014994233,0.0265282584,0.0080738178,0.1026528258,0.0115340254,1.172327044,2,1.4888681846,1036.2761838967,1.3034920552,"Caroline","F",NA,0.2083528258
"6502",6502,6517,"2006_Wagner,Bruce_TheChrysanthemumPalace_PW",2006,"contemporary","prizewinners",0.0866738895,0.579631636,0.1083423619,0.2253521127,9.4,5.82,0.0041623309,0.125,0.1019771072,0.0291363163,0.5775234131,0.3017689906,18.504889406,4.217094609,0.8504350205,0.8766656463,0.5767576234,1.3541117645,0.963816536,0.0218522373,0.0062434964,0.0364203954,0.0093652445,0.0385015609,0.0052029136,1.7589453861,2,2.6517878826,1363.6430000146,1.460003212,"Thad","M",NA,0.0967015609
"6503",6503,6518,"2006_Walter,Jess_TheZero_PW",2006,"contemporary","prizewinners",0.0203513282,0.7418594687,0.0387746358,0.1990145673,5.07,9.25,0.0035766884,0.125,0.0605933095,0.0050494425,0.6633705028,0.440353461,10.5737289581,9.3118323701,0.8167213975,0.8538107508,0.7075881626,2.1978316976,1.616784386,0.0858405218,0.0162002946,0.0727961288,0.0052598359,0.1338102251,0.003366295,8.2068965517,2,4.0068425203,4172.388604821,0.9739469199,"Remy","M",NA,0.2263102251
"6504",6504,6519,"2006_Waters,Sarah_NightWatch_PW",2006,"contemporary","prizewinners",0.0183745583,0.6434628975,0.0727915194,0.2653710247,5.59,8.46,0.004842615,0.5,0.0816326531,0.0062262193,0.6530612245,0.439986164,11.0058335859,5.0567580757,0.8160851759,0.9045097953,0.9055449605,2.0548175745,1.474789197,0.1470079557,0.0221376686,0.0698720166,0.0055344172,0.0843998616,0.0020754064,1.351184346,3,1.5910519344,1648.9869790358,0.6284249158,"Helen","F",NA,0.1689998616
"6505",6505,6520,"2006_Windley,Carol_HomeSchooling_PW",2006,"contemporary","prizewinners",0.0979381443,0.7010309278,0.0567010309,0.1443298969,6,17,0.0049751244,0.125,0.1343283582,0.039800995,0.5373134328,0.2885572139,7.0625889012,6.4706264748,0.7718442081,0.8370737282,0.6575533871,2.267103875,1.7196209005,0.0497512438,0,0.0298507463,0.0199004975,0.0696517413,0,1.2463768116,4,0.6949288554,267.3513685214,1.3235216263,"Lydia","F",NA,0.2396517413
"6507",6507,6522,"2007_Berlinski,Mischa_Fieldwork_PW",2007,"contemporary","prizewinners",0.0727630285,0.6440511308,0.0963618486,0.1868239921,9.47,11.43,0.0037558685,0.25,0.0431924883,0.0215962441,0.523943662,0.3136150235,6.5937318037,4.1318823218,0.8408740971,0.8338181475,0.6102598055,1.4284917769,0.9378292441,0.0356807512,0.0028169014,0.0478873239,0.0084507042,0.0441314554,0.014084507,1.4661870504,2,1.6476536216,893.7185356698,0.8770545002,"Martiya","M",NA,0.1584314554
"6508",6508,6523,"2007_Chariandy,David_Soucouyant_PW",2007,"contemporary","prizewinners",0.0354938272,0.5555555556,0.0987654321,0.3101851852,9.4,7.16,0.0014880952,1.25,0.0267857143,0.0119047619,0.5461309524,0.4404761905,4.6882784927,4.4573757327,0.8563918736,0.7005182736,0.3675601296,1.5078406216,0.9576585488,0.1160714286,0.0208333333,0.0342261905,0.0044642857,0.0401785714,0.0044642857,1.7257281553,2,2.5795603255,1341.3322768691,1.8865432867,"Mother","F",NA,0.1117785714
"6509",6509,6524,"2007_DAmbrosio,Charles_TheDeadFishMuseum_PW",2007,"contemporary","prizewinners",0.0140186916,0.6869158879,0.031152648,0.2679127726,3.7,6.33,0,0.125,0.1111111111,0.0061728395,0.6759259259,0.4737654321,14.4780883843,3.4946609149,0.8425054153,0.8366445889,0.8344063211,1.6846867819,1.1728391872,0.100308642,0.0154320988,0.0524691358,0.0030864198,0.049382716,0.0030864198,1.5412087912,2,2.2349867718,802.4143948279,1.4303286895,"Ramage","M",NA,0.112682716
"6510",6510,6525,"2007_Davis,Lydia_VarietiesofDistrubanceStories_PW",2007,"contemporary","prizewinners",0.0344827586,0.7172413793,0.0206896552,0.2275862069,14.81,3.09,0.0306748466,0.125,0.0674846626,0.0061349693,0.490797546,0.3128834356,5.0976644406,3.7543854232,0.8487345542,0.6487963597,0.1365714472,2.2587118211,1.7189554538,0.0122699387,0.0061349693,0.0429447853,0,0.0122699387,0.036809816,5.3588235294,2,3.9199257846,294.586539128,1.7328619949,"Helen","F",NA,0.0431699387
"6513",6513,6528,"2007_deRosnay,Tatiana_SarahsKey_BS",2007,"contemporary","bestsellers",0.0461811723,0.5435168739,0.0959147425,0.3143872114,7.11,10.15,0.0050847458,0.625,0.0169491525,0.0101694915,0.5389830508,0.3830508475,3.4199870343,3.5219596343,0.8424792877,0.6711384202,0.4759053675,1.5766875979,1.2108617126,0.0711864407,0.0101694915,0.0593220339,0.006779661,0.0542372881,0.006779661,1.0862068966,2,1.7674362113,657.5814607379,1.1337611392,"Bertrand","M",NA,0.1557372881
"6514",6514,6529,"2007_Diaz,Junot_TheBriefWondrousLifeofOscarWao_BS",2007,"contemporary","bestsellers",0.0688651794,0.592628516,0.0999030068,0.2386032978,10.64,8.05,0.0074557316,0.75,0.0400745573,0.0251630941,0.5321528425,0.3438956198,5.5790651028,4.2166897036,0.8349500132,0.8431053067,0.475106518,1.5365230708,1.0291794767,0.0605778192,0.0009319664,0.0400745573,0.0093196645,0.0577819199,0.0037278658,1.3102189781,2,2.1275554059,1154.9474000279,1.072374559,"Oscar","M",NA,0.1382819199
"6515",6515,6530,"2007_Eisenberg,Deborah_TwilightoftheSuperheroes_PW",2007,"contemporary","prizewinners",0.0442176871,0.6836734694,0.0510204082,0.2210884354,7.62,8.94,0.0066006601,0.375,0.1716171617,0.0099009901,0.6435643564,0.2805280528,12.524481203,3.6496518629,0.8182856777,0.8091289431,0.8285400421,1.936260144,1.4952971187,0.0792079208,0.00330033,0.0264026403,0,0.0528052805,0.0132013201,1.1773584906,15,0.1597813585,516.8129865827,1.6564518801,"Otto","M",NA,0.1422052805
"6517",6517,6532,"2007_Ferris,Joshua_ThenWeCame_PW",2007,"contemporary","prizewinners",0.0427135678,0.6842546064,0.1281407035,0.1448911223,6.3,6.63,0.0139230139,0.125,0.1687141687,0.0098280098,0.6134316134,0.2604422604,15.4711939061,6.8758400605,0.7707582304,0.8617395399,0.8877698971,1.8794639668,1.3597655507,0.0253890254,0.0049140049,0.0548730549,0.0016380016,0.0425880426,0.0049140049,1.171563981,7,0.7181624174,961.2692487168,0.7777259294,"Benny","M",NA,0.1088880426
"6518",6518,6533,"2007_Follett,Ken_WorldWithoutEnd_BS",2007,"contemporary","bestsellers",0.037456446,0.8366724739,0.0601045296,0.0657665505,10.59,15.54,0.0325542571,0.125,0.1164440735,0.0146076795,0.5734557596,0.260851419,16.0268365723,11.2793887599,0.7885546588,0.872735295,0.9029777968,1.734528115,1.2490320427,0.024624374,0.0033388982,0.0467445743,0.0033388982,0.0905676127,0.0141903172,1.0004609357,2,1.3587733661,580.0028513045,0.237608706,"Ralph","M",NA,0.2459676127
"6520",6520,6535,"2007_Gowdy,Barbara_Helpless_PW",2007,"contemporary","prizewinners",0.0425943853,0.6253630203,0.0972894482,0.2347531462,9.14,7.84,0.0116550117,0,0.0554778555,0.0107226107,0.5920745921,0.37995338,9.2565909273,5.379254049,0.8267136291,0.9193698299,0.8614786362,1.7544492093,1.2399198673,0.0876456876,0.0060606061,0.0568764569,0.0046620047,0.0335664336,0.0046620047,1.3337555415,2,1.7711684802,2598.5563575791,1.233882411,"Rachel","F",NA,0.1119664336
"6521",6521,6536,"2007_Grimm,Sarah_AfterMidnight_ROM",2007,"contemporary","romance",0.0219409283,0.5620253165,0.053164557,0.3628691983,7.21,5.36,0.0053630363,0.125,0.0094884488,0.0057755776,0.6765676568,0.5123762376,6.9975660795,7.1057588926,0.8519932847,0.8532968101,0.6275136183,1.7982715823,1.2442108408,0.1951320132,0.0144389439,0.0573432343,0.0037128713,0.0721947195,0.0028877888,1.7165131113,2,2.6331874177,3097.4243548098,1.2788705016,"Noah","M",NA,0.1257947195
"6522",6522,6537,"2007_Hamid,Mohsin_ReluctantFund_PW",2007,"contemporary","prizewinners",0.0261519303,0.5753424658,0.1108343711,0.2876712329,9.48,5.76,0.0024154589,0.125,0.0905797101,0.0072463768,0.5748792271,0.3224637681,12.6850212874,4.4289122437,0.8396709747,0.8822650971,0.2924208919,1.6975500624,1.2003397484,0.077294686,0.0169082126,0.0338164251,0.0048309179,0.0615942029,0.0024154589,4.7005649718,2,3.3747233996,1991.7648185387,2.3939480992,"Erica","F",NA,0.1191942029
"6523",6523,6538,"2007_Hay,Elizabeth_LateNights_PW",2007,"contemporary","prizewinners",0.0394600208,0.6443406023,0.0799584631,0.2362409138,6.73,9.72,0.0110441767,0.75,0.0662650602,0.0140562249,0.6069277108,0.3890562249,10.5273416476,5.3044800947,0.8224613269,0.9450178395,0.8219754954,1.803954677,1.2259465594,0.0667670683,0.0135542169,0.0572289157,0.0025100402,0.0717871486,0.0060240964,1.0021621622,2,1.7576305685,1916.5224958303,1.0359581059,"Gwen","F",NA,0.1689871486
"6524",6524,6539,"2007_Hempel,Amy_TheCollectedStoriesofAmyHempel_PW",2007,"contemporary","prizewinners",0.0246305419,0.7438423645,0.118226601,0.1133004926,5.66,7.55,0.0047393365,0.125,0.1279620853,0,0.5876777251,0.2654028436,7.7787679061,5.8139305753,0.7859924913,0.8301428092,0.7329712308,1.9942046664,1.4447895519,0.0236966825,0.0236966825,0.0521327014,0.0047393365,0.0710900474,0,1.2789115646,7,0.8959306526,183.7193393922,0.9772305287,"Jack","M",NA,0.1465900474
"6525",6525,6540,"2007_Hosseini,Khaled_AThousandSplendid_BS",2007,"contemporary","bestsellers",0.0224919672,0.6665476615,0.0556943949,0.2552659764,6.13,10.09,0.0147161878,0.125,0.0434477926,0.0038542397,0.5770847933,0.4344779257,8.0505330528,6.7237153487,0.8295154733,0.8569311752,0.7663826488,1.9746473937,1.4279605446,0.1240364401,0.0080588648,0.046250876,0.0045550105,0.085143658,0.0056061668,1.2576799633,2,2.0544662894,2652.0864756159,0.9668561705,"Laila","F",NA,0.186043658
"6527",6527,6542,"2007_Johnson,Denis_TreeofSmoke_PW",2007,"contemporary","prizewinners",0.0227434257,0.6851457001,0.0582800284,0.2338308458,6.22,6.98,0.0041522491,0.5,0.091349481,0.0048442907,0.6138408304,0.4076124567,15.1332815488,4.2113345119,0.8296754535,0.9220159481,0.6097331482,1.7186767787,1.2225190027,0.1010380623,0.014532872,0.0692041522,0.0027681661,0.0664359862,0.0034602076,1.9845916795,3,2.1559994294,619.3230721886,0.4808408946,"James","M",NA,0.1362359862
"6528",6528,6543,"2007_Jones,EdwardP_AuntHagar_PW",2007,"contemporary","prizewinners",0.0858369099,0.6824034335,0.0815450644,0.1502145923,6.3,7.98,0.0041841004,0,0.0878661088,0.0251046025,0.6025104603,0.309623431,6.6639922407,4.1362653356,0.8051992003,0.8509073183,0.6835837877,2.2234230067,1.5594025037,0.0418410042,0,0.0920502092,0.0041841004,0.1129707113,0.0167364017,1.2265060241,6,0.465262295,161.6665984529,0.6821375462,"Caesar","M",NA,0.1927707113
"6529",6529,6544,"2007_Jones,Lloyd_MisterPip_PW",2007,"contemporary","prizewinners",0.029986053,0.6617852162,0.0669456067,0.2412831241,8.57,8.43,0.008097166,0.125,0.0661268556,0.0094466937,0.6187584345,0.3326585695,10.4485887185,5.0123944485,0.8352436745,0.8949821825,0.2276124288,1.4764078799,0.9566008027,0.0418353576,0.0128205128,0.0350877193,0.0067476383,0.0775978408,0.0047233468,8.1299435028,4,3.9489263296,2222.4967952183,1.544473103,"Mr. Watts","M",NA,0.1618978408
"6530",6530,6545,"2007_Larsson,Stieg_TheGirlWhoKickedThe_HornetsNest_BS",2007,"contemporary","bestsellers",0.1061412851,0.5608803692,0.1309904153,0.2019879304,9.33,7.77,0.0224719101,0.125,0.0217909431,0.0544773578,0.5502213143,0.3326523664,8.3860840742,8.7041701196,0.8611888137,0.7599051701,0.6337618751,1.3863656836,0.9159106574,0.038474634,0.0037453184,0.0330268982,0.0061287028,0.0640108955,0.0136193395,3.9264990329,4,3.5409529128,1952.2046449007,0.4808385825,"Salander","F",NA,0.1417108955
"6532",6532,6547,"2007_Mcewan,Ian_ChesilBeach_PW",2007,"contemporary","prizewinners",0.0329067642,0.5859232176,0.0731261426,0.3080438757,11.85,11.32,0.0008802817,0.25,0.0088028169,0.0070422535,0.5809859155,0.3829225352,5.0299997535,5.1198512474,0.8588202472,0.646802301,0.1509491011,1.3518763206,0.8297988953,0.0845070423,0.0132042254,0.0598591549,0.0061619718,0.0457746479,0.0070422535,8.0223880597,2,4.026416279,2920.640095634,2.7168745076,"Edward","M",NA,0.1589746479
"6535",6535,6550,"2007_Ondaatje,Michael_Divisadero_PW",2007,"contemporary","prizewinners",0.0407938258,0.6681367144,0.0418963616,0.2491730981,5.98,10.68,0.007486631,0.125,0.0085561497,0.0106951872,0.5229946524,0.4096256684,4.921045986,4.979048801,0.8498946927,0.6156306139,0.6087963834,1.5323740475,0.9191161142,0.0427807487,0.0106951872,0.0748663102,0.0010695187,0.086631016,0.0064171123,1.3804173355,4,1.5417360132,1121.3978354414,1.3039509714,"Lucien","M",NA,0.193431016
"6536",6536,6551,"2007_ONeill,Heather_LullabiesforLittle_PW",2007,"contemporary","prizewinners",0.043373494,0.7289156627,0.0614457831,0.1662650602,9.96,5.62,0.0011614402,0.125,0.0511033682,0.012195122,0.5818815331,0.3397212544,9.1189388892,8.7746919225,0.819854511,0.8648471816,0.5972752952,1.5169829361,0.9804363599,0.0516840883,0.0197444832,0.0667828107,0.0075493612,0.0551684088,0.006387921,2.0965147453,2,2.7949215762,1405.7416095921,0.8988117708,"Jules","M",NA,0.1113684088
"6538",6538,6553,"2007_Roth,Philip_Everyman_PW",2007,"contemporary","prizewinners",0.0362318841,0.5144927536,0.0797101449,0.3695652174,14.29,8.2,0.0093676815,0,0.0163934426,0.0093676815,0.5784543326,0.37470726,3.5468747551,3.6649820242,0.855606925,0.5260870986,0.3171509389,1.7055713438,1.0899199398,0.0327868852,0,0.0585480094,0.0023419204,0.0304449649,0.0163934426,1.912037037,3,2.4756083689,1060.2793181351,2.5672622715,"Howie","M",NA,0.1124449649
"6539",6539,6554,"2007_Shepard,Jim_LikeYoudUnderstand_PW",2007,"contemporary","prizewinners",0.045112782,0.6090225564,0.1353383459,0.2105263158,3.08,4.62,0.0074074074,0.75,0.0962962963,0.0074074074,0.5555555556,0.3851851852,4.1839011637,4.5379380262,0.7843073331,0.7246310143,0.4301390594,2.6765900937,2.0786448071,0.0814814815,0.0074074074,0.037037037,0,0.0518518519,0.0074074074,1.1343283582,4,1.1726718165,193.98783565,1.4585551553,"Mikhail","M",NA,0.0980518519
"6543",6543,6558,"2007_Vassanji,MG_AssassinsSong_PW",2007,"contemporary","prizewinners",0.3908045977,0.367816092,0.1379310345,0.1034482759,5.68,2.27,0.1460674157,0,0,0.1460674157,0.393258427,0.3258426966,6.1579400575,6.1579400575,0.8445241554,0.2085848696,0.2706717008,2.0239357408,1.6976539484,0,0,0.0674157303,0,0.0224719101,0,1.3245614035,4,0.402926808,103.2779524023,0.8980691513,"Mansoor","M",NA,0.0451719101
"6544",6544,6559,"2007_York,Alissa_Effigy_PW",2007,"contemporary","prizewinners",0.0448275862,0.7551724138,0.075862069,0.124137931,8.72,12.42,0.0033444816,0.125,0.0133779264,0.016722408,0.5852842809,0.3846153846,5.6401574747,5.7489114102,0.836062274,0.5414262201,0.5614700423,1.6190844049,1.1811794522,0.0702341137,0,0.0936454849,0.0066889632,0.0301003344,0.0033444816,1.0331950207,4,1.2578657387,231.8716647892,0.8222399461,"Erastus","M",NA,0.1543003344
"6545",6545,6560,"2008_Adiga,Aravind_TheWhiteTiger_PW",2008,"contemporary","prizewinners",0.0434782609,0.6409017713,0.077294686,0.2383252818,7.02,1.87,0.0015649452,0,0.0672926448,0.0125195618,0.6635367762,0.3912363067,7.3110156351,3.3534317952,0.8326196062,0.8402251295,0.4974155059,1.8674835712,1.3729662652,0.1017214397,0.0046948357,0.0860719875,0.0078247261,0.0547730829,0.0015649452,2.422310757,2,3.1990286358,720.0975921737,1.1843710398,"Mr. Ashok","M",NA,0.0734730829
"6546",6546,6561,"2008_Akpan,Uwem_SayYoureOne_BS",2008,"contemporary","bestsellers",0.0517711172,0.7493188011,0.0953678474,0.1035422343,9.19,8.4,0.0052356021,0,0.054973822,0.0287958115,0.6020942408,0.3272251309,6.0869109551,3.7282878199,0.8261110184,0.7807078604,0.6978468226,1.6788583995,1.2574104346,0.0261780105,0.002617801,0.0445026178,0.0052356021,0.112565445,0.0078534031,1.0586797066,3,1.1042002135,359.8882613217,1.0195134882,"Emeka","M",NA,0.196565445
"6548",6548,6563,"2008_Barry,Sebastian_SecretScripture_PW",2008,"contemporary","prizewinners",0.1220159151,0.549071618,0.0954907162,0.2334217507,12.02,4.09,0.0127877238,0.75,0.0869565217,0.0409207161,0.5447570332,0.3375959079,9.2400765732,3.0013887769,0.8303528016,0.8445943344,0.4582224734,1.6789748167,1.2117009616,0.0281329923,0.0127877238,0.0511508951,0.010230179,0.0332480818,0.0127877238,1.0526315789,2,1.468595884,405.6403322387,1.0166424367,"Roseanne","F",NA,0.0741480818
"6549",6549,6564,"2008_Beck,Glenn_ChristmasSweater_BS",2008,"contemporary","bestsellers",0.1578947368,0.6947368421,0.1052631579,0.0421052632,12.38,13.33,0.0093457944,0.5,0.0373831776,0.0373831776,0.5794392523,0.1962616822,2.1204881901,2.1901310632,0.7852520045,0.5447901431,0.2868986954,2.3971006788,2.1180081128,0.0093457944,0,0.0280373832,0,0.0373831776,0.0186915888,1.0760233918,5,1.4101961628,403.7212568018,2.1941372652,"Grandpa","M",NA,0.1706831776
"6550",6550,6565,"2008_Benioff,David_CityofThieves_BS",2008,"contemporary","bestsellers",0.0345963756,0.8088962109,0.0939044481,0.0626029654,9.18,3.61,0.0016366612,0.625,0.1669394435,0.0163666121,0.6775777414,0.3044189853,13.3883386154,4.7083078539,0.7977084869,0.8421249142,0.4926543051,2.3185910124,1.7552982949,0.0409165303,0.0049099836,0.0638297872,0.0032733224,0.1096563011,0.0081833061,1.1164658635,2,2.3797045101,665.0876815235,1.196200866,"Kolya","M",NA,0.1457563011
"6552",6552,6567,"2008_Boyden,Joseph_ThroughBlackSpruce_PW",2008,"contemporary","prizewinners",0.0541205412,0.5793357934,0.1463714637,0.2201722017,9.5,4.29,0.0046457607,0.125,0.0046457607,0.0139372822,0.5865272938,0.4204413473,4.4107217272,4.4114453627,0.8279410546,0.5628957782,0.4783531332,1.7670442651,1.2848575048,0.1138211382,0.0209059233,0.0557491289,0.0069686411,0.0325203252,0.0023228804,2.1490384615,6,2.1612423609,677.9866677789,0.7583743487,"Gordon","M",NA,0.0754203252
"6554",6554,6569,"2008_Christensen,Kate_GreatMan_PW",2008,"contemporary","prizewinners",0.0477568741,0.6736613603,0.0615050651,0.2170767004,8.78,8.09,0.0118055556,0.125,0.1381944444,0.0173611111,0.6263888889,0.3520833333,20.017574749,4.7598272192,0.8204416852,0.8824265619,0.7718114654,1.5725875256,1.1109444857,0.0527777778,0.0083333333,0.0326388889,0.0048611111,0.0541666667,0.0090277778,1.4372340426,2,1.5867950307,1590.7779622499,1.1774818373,"Maxine","F",NA,0.1350666667
"6555",6555,6570,"2008_Cleave,Chris_LittleBee_BS",2008,"contemporary","bestsellers",0.0254491018,0.6616766467,0.0883233533,0.2245508982,11.42,2.82,0.0073746313,0,0.1415929204,0.005899705,0.7256637168,0.3982300885,9.2346236974,4.0424931911,0.7900450289,0.8622661498,0.7160537812,2.6073155519,1.9503895955,0.1504424779,0.0029498525,0.0663716814,0.0014749263,0.1061946903,0.0014749263,1.1514195584,4,1.4351826859,800.4912603899,1.0965633704,"Sarah","F",NA,0.1343946903
