STORY.ID,PUB..DATE,COLLECTION,GENRE,X..PREDICATE,X..AGENT,X..PATIENT,X..POSESSOR,AFFECT,COGITATION,SOCIABILITY,POLARITY,COMMUNICATIVENESS,CONCRETENESS,ABTRACTION,OBJECTIVITY,DISTINCTIVENESS.AwSaid,DISTINCTIVENESS.AwoSaid,DEPTH,CLASS.SIMILIARITY,HOMOGENEITY,DISTINCTIVENESS.BwStop,DISTINCTIVENESS.BwoStop,EMBODIMENT,CLOTHES,MOTION,PHYSICAL,PERCEPTION,VALUATION,CENTRALITY,ENSEMBLE,DISTRIBTION,MENTIONS,POPULATION,PROTAG..NAME,PROTAG..GENDER,AUTH_GENDER,cog_per,cog_per_norm,GENRE
11795,1946,klab,DNE,0.075226978,0.6186770428,0.0998702983,0.2062256809,9.44,5.84,0.0248138958,0.125,0.094292804,0.0148883375,0.6302729529,0.3213399504,10.6800223786,4.4207559128,0.8783799787,0.90042672,0.8360262414,1.6761303797,1.3045343095,0.0657568238,0.0099255583,0.0893300248,0.0062034739,0.0508684864,0.0049627792,1.295751634,8,0.6048066413,1211.3713089837,1.5275804653,Philip,M,,0.1092684864,-1.0642058084,
23577,1981,klab,DNE,0.1492957746,0.5971830986,0.1915492958,0.061971831,11.4,4.85,0.034346103,0,0.0898282695,0.0475561427,0.5099075297,0.2404227213,7.8416470279,5.7066936908,0.7551617645,0.8517857132,0.712994787,1.5963318438,1.1054660561,0.0132100396,0.0066050198,0.0911492734,0.0145310436,0.0607661823,0.0066050198,2.453362256,10,2.586688049,1058.681468862,0.4680289429,Raymond,M,,0.1092661823,-1.0642630565,
10965,1949,klab,DNE,0.0200222469,0.6117908788,0.071931776,0.2962550983,6.1,4.05,0.0040234089,0.375,0.0559619605,0.0069495245,0.633138259,0.5,8.4574474833,5.9511237555,0.8508705132,0.7918454364,0.6345595463,1.9826816585,1.4142695586,0.1528895391,0.0168251646,0.0614484272,0.0062179956,0.0687637162,0.0003657644,10.8853211009,11,4.0310951743,3211.7914568784,1.3534730117,Roth,M,,0.1092637162,-1.0643243297,
20180,1955,klab,DNE,0.0451713396,0.5109034268,0.1105919003,0.3333333333,6.52,2.58,0.0015174507,0.625,0.0470409712,0.0197268589,0.6039453718,0.4916540212,4.4574960357,3.5151289662,0.7527682979,0.7436251129,0.6881517862,1.977397175,1.4876033326,0.1745068285,0.0121396055,0.0500758725,0.0060698027,0.0834597876,0.0015174507,1.2727272727,2,2.0753045011,1122.8598553049,1.6368219465,Becky,F,,0.1092597876,-1.0644219404,
22876,1988,klab,DNE,0.0872560276,0.6268656716,0.1458094145,0.1400688863,9.92,7.2,0.0054764513,0,0.013143483,0.021905805,0.569550931,0.313253012,4.7415738636,4.8284237182,0.7624856453,0.5979530705,0.4653937138,1.3638064097,1.0376456176,0.0251916758,0.0021905805,0.0481927711,0.0021905805,0.0372398686,0.0109529025,1.0245261984,2,2.2375044741,1271.989923736,1.3841022021,Zajac,M,,0.1092398686,-1.0649168515,
23092,1989,klab,DNE,0.0344827586,0.6149425287,0.1048850575,0.2456896552,6.05,6.19,0.0041724618,0.25,0.0792767733,0.0069541029,0.5869262865,0.3463143255,10.0271690324,4.709119978,0.9301469489,0.8077954686,0.5601268301,1.5061164403,1.1509048618,0.0361613352,0.0013908206,0.050069541,0.0013908206,0.0472878999,0.0041724618,1.2864963504,2,1.7960668626,1317.535367882,1.8688444934,Wolfe,M,,0.1091878999,-1.0662080754,
20751,1967,klab,DNE,0.0474934037,0.5171503958,0.1556728232,0.2796833773,16.42,5.88,0.0036855037,0.625,0.0319410319,0.0122850123,0.5601965602,0.3476658477,5.3755283321,4.1200111607,0.8319069759,0.7728721821,0.6229672883,1.3115023202,0.9251281602,0.0810810811,0.0110565111,0.0466830467,0.0061425061,0.0503685504,0.0073710074,1.1067839196,4,1.4110041233,1208.2064785101,1.3714034943,Ada,F,,0.1091685504,-1.0666888366,
10534,1937,klab,DNE,0.0570342205,0.7034220532,0.0659062104,0.1736375158,8.8,6.97,0.0049321825,0.125,0.0937114673,0.0135635018,0.5819975339,0.3526510481,14.216953626,3.6228857711,0.8404676631,0.877004583,0.7850709083,1.4196448138,1.1148159588,0.0530209618,0.0110974106,0.0480887793,0.0110974106,0.0394574599,0,1.0979689367,2,1.5134464457,1149.6147348469,1.3734943069,Leonidas,M,,0.1091574599,-1.0669643932,
10507,1936,klab,DNE,0.0226506024,0.7127710843,0.0684337349,0.1961445783,5.33,1.95,0.0052405908,0,0.1381610291,0.0076226775,0.69175798,0.4159123392,16.3068628119,5.2503838038,0.8028945799,0.8855759094,0.4584474214,2.1990597035,1.7036286712,0.0981419724,0.0123868509,0.1119580753,0.0057170081,0.0895664602,0.001429252,1.8164893617,2,2.9037998301,1957.655781247,0.9554200982,Jim,M,,0.1090664602,-1.0692253885,
1419,1897,klab,DNE,0.0723781388,0.5686853767,0.1270310192,0.2319054653,10.18,5.09,0.0070921986,0,0.0638297872,0.0212765957,0.5631205674,0.3758865248,7.2152910253,5.3320031575,0.8364417769,0.7997415112,0.7766567073,1.7001080277,1.2965961208,0.0411347518,0.0113475177,0.0680851064,0.0056737589,0.0581560284,0.0042553191,1.3239700375,2,1.8603289439,1858.2768227935,2.6283972034,George,M,,0.1090560284,-1.0694845789,
10787,1945,klab,DNE,0.067755102,0.4906122449,0.0897959184,0.3518367347,9.1,7.44,0.0015384615,0,0.0315384615,0.0246153846,0.54,0.3646153846,6.5618113671,5.2810837021,0.8634656369,0.7458727529,0.3514869344,1.3706411864,0.8950456303,0.0423076923,0.0076923077,0.0330769231,0.0084615385,0.0346153846,0.0092307692,4.6064981949,2,3.7964298956,2113.0375743124,1.6559855598,Sebastian,M,,0.1090153846,-1.0704944222,
243,1884,klab,DNE,0.0469483568,0.5070422535,0.1197183099,0.3262910798,6.58,6.58,0.0068181818,0.625,0.075,0.0090909091,0.6,0.3863636364,7.6070211941,4.2798240257,0.8503523941,0.809008458,0.6577738059,1.8941054876,1.4098604345,0.0863636364,0.0159090909,0.05,0.0113636364,0.0431818182,0.0113636364,1.6163522013,3,2.0791358923,1175.7804529688,2.550499898,Teresa,F,,0.1089818182,-1.0713284191,
23295,1990,klab,DNE,0.064293915,0.6314580941,0.1216991963,0.1825487945,9.83,5.26,0.0098828697,0.125,0.0688140556,0.0161054173,0.5896778917,0.3199121523,10.2502557093,7.9065019053,0.8829213142,0.8845693564,0.5621442184,1.7948176862,1.3008112362,0.0453879941,0.0106149341,0.0483162518,0.0076866764,0.0563689605,0.0054904832,1.6636085627,2,2.5743406286,3268.5629138277,1.2016775418,Anna,F,,0.1089689605,-1.0716478839,
21964,1982,klab,DNE,0.0164458657,0.7925993604,0.0511649155,0.1397898584,5.4,3.56,0.0081008101,0,0.1656165617,0.004950495,0.7083708371,0.4167416742,20.288647424,3.6559415756,0.854879287,0.8710123322,0.6696877669,2.1818037513,1.6358684837,0.0778577858,0.0225022502,0.0774077408,0.0072007201,0.0733573357,0,4.0792951542,3,3.6016499749,3148.6424454683,1.7001309101,Dave,M,,0.1089573357,-1.0719367158,
11281,1930,klab,DNE,0.044086774,0.6438068579,0.1294611617,0.1826452064,5.47,4.31,0.0082304527,0.5,0.1783264746,0.0185185185,0.6632373114,0.304526749,18.9607091118,4.2952972748,0.8102549012,0.8464426834,0.9332161727,1.9751336721,1.4623534122,0.0720164609,0.0102880658,0.073388203,0.0075445816,0.0658436214,0.0041152263,2.5376712329,4,2.6670529696,2131.1781877795,1.4380419621,Campion,M,,0.1089436214,-1.0722774638,
3891,1915,klab,DNE,0.1272493573,0.5976863753,0.1799485861,0.0951156812,9.11,6.65,0.0249066002,0.375,0.1581569116,0.0672478207,0.6139476961,0.2353673724,16.1411566303,5.321172592,0.8004037717,0.8724534313,0.8629636272,1.6559712776,1.2413888384,0.0174346202,0.0062266501,0.0635118306,0.0112079701,0.0423412204,0.0062266501,1.9580318379,2,3.0750290745,2383.8049261778,1.7618661686,Jim,M,,0.1088412204,-1.0748217379,
11120,1924,klab,DNE,0.0404269082,0.648771022,0.0844113842,0.2263906856,7.39,5.97,0.0043804756,0.375,0.1239048811,0.0200250313,0.6035669587,0.3072590738,25.7585799283,6.7499346628,0.8284257697,0.9014556964,0.8621814698,1.9038978398,1.4063331976,0.0500625782,0.010951189,0.0538172716,0.0078222778,0.0491239049,0.008135169,4.6400625978,3,3.7708233804,3369.2798945467,1.1363507233,David,M,,0.1088239049,-1.075251962,
20739,1967,klab,DNE,0.0316091954,0.7284482759,0.0387931034,0.2011494253,4.2,3.98,0.0149253731,0.125,0.1435678749,0.013503909,0.6666666667,0.3766879886,15.983592945,5.586073144,0.8379659114,0.8858644329,0.7543554763,2.046030089,1.5350424214,0.0810234542,0.013503909,0.0668088131,0.0049751244,0.0689410092,0.0078180526,5.2118959108,2,3.7765217046,2334.1768779968,1.6648907832,Barney,M,,0.1087410092,-1.0773116038,
11501,1936,klab,DNE,0.1017316017,0.54004329,0.1017316017,0.2564935065,8.14,4.8,0.0146596859,0.625,0.0554973822,0.0544502618,0.612565445,0.4020942408,7.2600367864,4.847686391,0.8599947027,0.7954949005,0.6093919318,1.642299708,1.1794798794,0.122513089,0.0031413613,0.045026178,0.0136125654,0.0607329843,0.0083769634,1.0327004219,2,1.760849151,1225.3127908179,1.2925240409,Swanhild,F,,0.1087329843,-1.0775109919,
10650,1941,klab,DNE,0.0505468519,0.6751404079,0.0880874963,0.1862252439,8.52,6.27,0.0045701228,0.125,0.1333904599,0.0208511854,0.6292487861,0.2922022279,24.3884571751,7.1411683319,0.8080840048,0.90462589,0.6754365464,1.8099379771,1.3014674472,0.0354184519,0.010568409,0.0636960868,0.0054270209,0.0459868609,0.0091402456,7.4922394678,2,4.0222832563,2980.0068789742,0.8819197629,Sammy,M,,0.1086868609,-1.0786569824,
11262,1929,klab,DNE,0.0353418308,0.5990730012,0.0874855156,0.2780996524,6.99,4.28,0.0028392959,0.25,0.0726859739,0.0096536059,0.6257808064,0.4542873367,12.5646561635,5.1187849028,0.8448156056,0.8926215703,0.667472934,1.6837177733,1.1947186881,0.0936967632,0.0073821692,0.1016467916,0.0056785917,0.0658716638,0.0039750142,2.4495268139,2,2.985407503,1734.1492283985,1.116644706,Nicholas,M,,0.1086716638,-1.0790345723,
2522,1904,klab,DNE,0.2153518124,0.4829424307,0.1567164179,0.144989339,12.69,5.18,0.0340206186,0.375,0.0237113402,0.1340206186,0.4979381443,0.2969072165,8.4589674707,9.0388708344,0.8616870129,0.6844109337,0.4729062466,1.0761841736,0.7329097379,0.0556701031,0.0010309278,0.0639175258,0.0278350515,0.0567010309,0.012371134,7.2233676976,4,3.8881018548,3539.1971982759,1.6837284483,Sissy,F,,0.1085010309,-1.0832741487,
21293,1975,klab,DNE,0.0456026059,0.6791530945,0.1026058632,0.1726384365,5.48,4.54,0.0078864353,0.625,0.2082018927,0.0141955836,0.6403785489,0.2744479495,14.663198874,5.9111116202,0.812202185,0.8478688458,0.7747509557,1.964633799,1.6143617107,0.0441640379,0.0015772871,0.0520504732,0.0031545741,0.0630914826,0.0078864353,1.1863247863,2,1.9219722157,1017.5803873844,1.4662541605,Liz,F,,0.1084914826,-1.0835113875,
23078,1989,klab,DNE,0.0277777778,0.7013888889,0.0430555556,0.2277777778,11.1,6.5,0.0067934783,0.125,0.0910326087,0.004076087,0.6494565217,0.3627717391,10.5214707137,4.4310281035,0.84283245,0.8204884877,0.7930292944,1.8516928558,1.3758521411,0.0815217391,0.0081521739,0.0421195652,0.004076087,0.0434782609,0.004076087,1.0418470418,3,1.4010339463,1215.8534659719,1.7544783059,Jenny,F,,0.1084782609,-1.0838398963,
20747,1967,klab,DNE,0.0384054448,0.5833738454,0.0850753525,0.2931453573,10.44,3.56,0.0032910202,0.375,0.0385519511,0.0103432064,0.6191819464,0.3770568876,7.4907994083,5.1197629181,0.6976129613,0.8139111043,0.6039451758,1.7499428368,1.2579598888,0.097790315,0.0084626234,0.0390220969,0.0061118947,0.0728725905,0.0084626234,3.0324963072,2,3.456727725,2501.6145344658,1.2185165779,Harlan,M,,0.1084725905,-1.0839807841,
10733,1944,klab,DNE,0.0111317254,0.720593692,0.0578849722,0.2103896104,7.15,3.21,0.0094890511,0,0.0854014599,0.0025547445,0.7010948905,0.4350364964,12.3100561629,4.7490582553,0.8223061163,0.8869092359,0.6135635201,2.150318945,1.6263664596,0.1186131387,0.0262773723,0.0923357664,0.0051094891,0.0762773723,0.002189781,6,6,3.6595764754,3629.2151822169,1.5121729926,Clive,M,,0.1083773723,-1.086346593,
22241,1984,klab,DNE,0.0658174098,0.5286624204,0.1549893843,0.2505307856,11.42,7.82,0.0140562249,0.5,0.0120481928,0.0120481928,0.5542168675,0.3393574297,3.7390088957,3.7697471781,0.7724021551,0.4652616838,0.4521108577,2.1718311612,1.8577068104,0.0421686747,0.0020080321,0.062248996,0,0.0301204819,0.0140562249,1.6296296296,4,1.6444580265,1035.4362363462,1.9610534779,Jane,F,,0.1083204819,-1.0877601023,
10262,1926,klab,DNE,0.0441044104,0.6795679568,0.0805580558,0.195769577,9.2,5.54,0.0083078268,0.125,0.1364232619,0.0262352427,0.6003498032,0.2977700044,23.40832508,5.007148807,0.8259250344,0.8843066678,0.7189361336,1.8015231972,1.3003397828,0.0371665938,0.0104940971,0.048972453,0.0039352864,0.0529077394,0.0074333188,6.4220183486,2,3.9477865582,3555.2244870319,1.6929640414,Tish,F,,0.1083077394,-1.0880767048,
11372,1932,klab,DNE,0.0282012195,0.7057926829,0.1028963415,0.1631097561,5.78,5.49,0.0103780578,0.125,0.1682727947,0.0103780578,0.6323202372,0.3128243143,20.4007002091,3.9449393715,0.8072667723,0.8642452715,0.9267821052,1.8056372742,1.3303583307,0.0422535211,0.0074128984,0.0696812454,0.0029651594,0.0533728688,0.0051890289,1.3282208589,3,1.622434929,1419.8583420777,1.0930395243,Charles,M,,0.1082728688,-1.0889431061,
11138,1924,klab,DNE,0.046141607,0.7000795545,0.0819411297,0.1718377088,8.18,4.27,0.0067014147,0.5,0.1265822785,0.0126582278,0.6068503351,0.261355175,14.6310959015,5.4716003069,0.7929325395,0.895428548,0.8390477934,1.6156684875,1.1336670387,0.0364854803,0.0111690246,0.0789277736,0.008190618,0.0655249442,0.0029784066,2.5244360902,5,2.8578723292,1356.4286435714,1.00999899,Gideon,M,,0.1082249442,-1.0901338495,
10587,1939,klab,DNE,0.033171521,0.7475728155,0.0687702265,0.1504854369,6.36,3.74,0.015115354,0.5,0.0437549722,0.0079554495,0.6054097056,0.4065234686,5.390750692,4.8054044939,0.8337926596,0.7839499957,0.6478060578,1.9484381073,1.4743625886,0.1010342084,0.0135242641,0.0819411297,0.0031821798,0.0708035004,0.0103420843,1.2189349112,2,2.1120640372,1462.4865110468,1.4198898166,Fox,M,,0.1082035004,-1.0906666461,
23544,1972,klab,DNE,0.0569620253,0.6424050633,0.1075949367,0.1930379747,7.05,5.4,0.0045112782,0.875,0.0390977444,0.0135338346,0.5909774436,0.3744360902,4.8104217787,3.5371548742,0.74953504,0.8136888849,0.5286641523,1.5199238996,1.0871664478,0.0466165414,0.0060150376,0.0947368421,0.007518797,0.0541353383,0.0060150376,1.1858736059,2,2.1170678814,1210.5343047966,1.8973891925,Andrew,M,,0.1081353383,-1.0923602142,
11345,1931,klab,DNE,0.0614173228,0.6141732283,0.125984252,0.1984251969,12.78,4.85,0.0089418778,0,0.0342771982,0.0149031297,0.5797317437,0.3681073025,5.1624702621,5.3760433893,0.8325764554,0.692826894,0.7500003794,1.6110257945,1.2228870635,0.0476900149,0.0163934426,0.0789865872,0.0074515648,0.0596125186,0.0059612519,1.0255591054,3,0.7213648381,1064.8002255652,1.6585673295,Keller,M,,0.1081125186,-1.0929271966,
21549,1978,klab,DNE,0.0565110565,0.5307125307,0.0737100737,0.3390663391,9.36,4.56,0.0072028812,0,0.0204081633,0.0156062425,0.5774309724,0.4141656663,4.144288591,4.2027439155,0.9106661572,0.6355722096,0.4163440318,1.4497999156,0.9247376789,0.0504201681,0.0072028812,0.0552220888,0.0024009604,0.06242497,0.0036014406,1.8369565217,2,2.8380730855,1079.5962693241,1.2776287211,Harold,M,,0.10802497,-1.0951024452,
22114,1983,klab,DNE,0.0497572816,0.6395631068,0.0716019417,0.2390776699,9.63,5.57,0,0.625,0.0637311703,0.0092699884,0.5898030127,0.3650057937,10.6870261982,5.6343148118,0.9152634755,0.8618171743,0.6698185502,1.1057531836,0.7703608591,0.0811123986,0.0092699884,0.0602549247,0.0069524913,0.0521436848,0.0092699884,1.4231404959,3,1.8461053074,1369.3619186971,1.5904319613,John,M,,0.1078436848,-1.0996066906,
4412,1920,klab,DNE,0.0534482759,0.6775862069,0.0844827586,0.1844827586,13.97,7.58,0.0168350168,0,0.0723905724,0.0202020202,0.5303030303,0.2727272727,10.9090591675,3.1617229345,0.8491754968,0.8419474122,0.4169021454,1.5220598321,1.1385665769,0.0404040404,0.0050505051,0.0471380471,0.0067340067,0.031986532,0.0067340067,1.2853932584,3,2.3203448636,1477.883422902,2.5837122778,Demetrios,M,,0.107786532,-1.1010267195,
20948,1971,klab,DNE,0.0255372158,0.6789162255,0.0828402367,0.212706322,5.53,4.76,0.0077065351,0.125,0.1704685573,0.0095561036,0.7086929716,0.3689889026,23.0122224744,5.3620925593,0.870780753,0.872451106,0.8441171664,2.4267825671,1.7922539609,0.0819975339,0.0067817509,0.0819975339,0.0027743527,0.0601109741,0.0024660912,7.5957446809,2,3.9623887671,3691.3214310333,1.1488706601,Cletus,M,,0.1077109741,-1.102904045,
2569,1904,klab,DNE,0.178200692,0.5795847751,0.1522491349,0.0899653979,11.39,5.36,0.0185810811,0,0.0337837838,0.1030405405,0.5591216216,0.2939189189,6.2570517776,4.2567040606,0.8694455252,0.7084675986,0.1678019625,1.211478922,0.8043866133,0.0287162162,0.0050675676,0.0641891892,0.0202702703,0.0540540541,0.0067567568,1.287037037,2,2.7386701853,1962.0644022938,1.7644464049,Dick,M,,0.1076540541,-1.1043182898,
11661,1940,klab,DNE,0.0139318885,0.8150154799,0.0394736842,0.1315789474,4.96,7.4,0.006870229,0.375,0.1022900763,0.0053435115,0.6381679389,0.2145038168,11.4353708774,14.0235929159,0.8092976793,0.5825550301,0.4935413075,2.564569587,1.9881933793,0.0351145038,0.0022900763,0.0465648855,0.0038167939,0.0335877863,0.0061068702,2.7694013304,3,2.9935473709,1640.0546247177,1.3130941751,Jimmy,M,,0.1075877863,-1.1059647917,
2830,1906,klab,DNE,0.1485411141,0.5782493369,0.1724137931,0.100795756,9.44,5.1,0.0565552699,0.125,0.1593830334,0.0616966581,0.5552699229,0.2313624679,12.2531476857,9.5269193158,0.8201284691,0.8256887111,0.8623942955,1.5584164033,1.173241845,0.0257069409,0.0051413882,0.0437017995,0.0179948586,0.0565552699,0.0102827763,1.1503448276,2,1.7900173182,1299.4461670819,1.7923395408,Hugh,M,,0.1075552699,-1.1067727001,
22664,1987,klab,DNE,0.0622261174,0.5731814198,0.1262050833,0.2383873795,10.24,7.05,0.0067283431,0,0.0269133726,0.0151387721,0.535744323,0.3725820017,6.5334384429,6.9133849206,0.8477567085,0.6654961766,0.4756792461,1.2733687154,0.9371351688,0.0504625736,0.0008410429,0.0428931876,0.007569386,0.0370058873,0.0067283431,2.5879828326,3,2.9404656038,1537.7553362405,1.2750873435,Liz,F,,0.1075058873,-1.1079996693,
1666,1898,klab,DNE,0.0734177215,0.5936708861,0.1139240506,0.2189873418,8.74,5.19,0.0067943175,0.625,0.1148857319,0.0376775788,0.5911056208,0.3008029648,19.6984620711,4.671249517,0.8305058409,0.9077041312,0.7504245813,1.6843417707,1.2178752255,0.0481778876,0.0154416306,0.0654725139,0.0030883261,0.0555898703,0.0030883261,3.596287703,3,3.5326499838,2130.3792074989,1.3744381984,Lin,M,,0.1074898703,-1.1083976306,
23364,1990,klab,DNE,0.1367781155,0.623100304,0.1580547112,0.0820668693,10.14,3.48,0.0494186047,0.625,0.1104651163,0.0523255814,0.523255814,0.2325581395,7.455611583,4.3785598788,0.9176568499,0.8627295372,0.6574321886,1.888713421,1.5094710948,0.0319767442,0.0058139535,0.0784883721,0.0058139535,0.0726744186,0.0058139535,2.3940092166,3,2.788464899,1194.5686790761,1.1497292388,Thomas,M,,0.1074744186,-1.1087815464,
22545,1986,klab,DNE,0.0348162476,0.500967118,0.0986460348,0.3655705996,11.55,4.47,0.0092250923,0.5,0.0147601476,0.0184501845,0.5848708487,0.3745387454,4.0148748123,4.1473143816,0.8261894977,0.620741867,0.2551691517,1.3159737667,0.9211512952,0.1143911439,0.0073800738,0.0313653137,0.0036900369,0.0627306273,0.0073800738,3.5064935065,2,3.6124852321,1359.2428513895,2.5171163915,Alessan,M,,0.1074306273,-1.1098695931,
4464,1920,klab,DNE,0.0820584145,0.6815020862,0.1682892907,0.0681502086,5.65,4.7,0.0187919463,0.25,0.244295302,0.0268456376,0.6147651007,0.2120805369,14.3734134294,3.8377644872,0.7312854835,0.8496273818,0.4768257271,2.1181772651,1.592230101,0.0093959732,0,0.067114094,0.0040268456,0.0604026846,0.0067114094,6.0210526316,5,3.8826505852,1545.945945946,1.3513513514,Mitch,M,,0.1074026846,-1.1105638625,
11721,1943,klab,DNE,0.027758501,0.7758501041,0.0478834143,0.1485079806,8.45,6.7,0.0087483176,0.125,0.2254374159,0.0080753701,0.7119784657,0.2671601615,16.1079700001,5.6538014756,0.7565224888,0.8454023724,0.9561356404,2.2420072935,1.6849478199,0.0363391655,0.0201884253,0.0720053836,0.0107671602,0.0403768506,0.0033647376,1.2065826331,3,1.9976995727,1870.7750353718,1.3100665514,Foden,M,,0.1073768506,-1.1112057388,
23229,1989,klab,DNE,0.0426497278,0.5807622505,0.1025408348,0.2740471869,8.61,3.6,0.0052863436,0.272,0.0563876652,0.0167400881,0.6475770925,0.3973568282,7.0550910101,4.754536497,0.8533754231,0.8613676634,0.6948906372,1.6395013144,1.0651743089,0.1171806167,0.0114537445,0.0696035242,0.0052863436,0.0713656388,0.0008810573,1.0379858657,2,2.0444652217,1543.3276980968,1.3633636909,Roland,M,,0.1073656388,-1.1114843093,
10502,1936,klab,DNE,0.0472143532,0.6846081209,0.1378659112,0.1303116147,6.52,4.56,0.0168381665,0.125,0.1403180543,0.0168381665,0.6351730589,0.3246024322,16.4859704441,3.8941200949,0.8263305846,0.8499001484,0.7286268015,1.7703675239,1.3594641781,0.0458372311,0.012160898,0.0626753976,0.0065481759,0.0617399439,0.0028063611,1.0126482213,3,1.7396009923,1516.8775106421,1.1991126566,Bill,M,,0.1073399439,-1.1121227295,
23121,1989,klab,DNE,0.0688920455,0.6747159091,0.0965909091,0.1598011364,8.18,4.66,0.0204638472,0.125,0.0839017735,0.0259208731,0.6098226467,0.343792633,14.191330246,4.7988895801,0.7854364704,0.9372909278,0.6400572483,1.565059516,1.0922140472,0.0566166439,0.017053206,0.0777626194,0.0054570259,0.0607094134,0.0047748977,7.4594594595,4,3.9322014069,1264.2903417903,0.6543945868,Wittman,M,,0.1073094134,-1.1128812959,
22697,1987,klab,DNE,0.0308453922,0.7539984768,0.0826351866,0.1325209444,4.91,4.02,0.0026080477,0,0.1233233979,0.0037257824,0.6698956781,0.3617734724,19.9266963079,6.78352875,0.8803585012,0.9016344304,0.5967512822,1.9063117672,1.4150553793,0.0439642325,0.0119225037,0.0875558867,0.0067064083,0.0670640835,0.0033532042,10.2719298246,2,4.0496881636,2582.4805928017,1.1026817219,Heller,M,,0.1072640835,-1.1140075709,
23351,1990,klab,DNE,0.0357142857,0.6826530612,0.0887755102,0.1928571429,8.34,5.66,0.0009930487,0.25,0.0615690169,0.0109235353,0.6137040715,0.3455809335,8.4567050767,4.4664112616,0.7279076834,0.8670227158,0.5416345316,1.6297264416,1.2477451164,0.0665342602,0.005958292,0.0675273088,0.0009930487,0.0506454816,0.0039721946,1.7848101266,2,2.2901093503,1205.1134906778,1.2209863127,Rhonda,F,,0.1072454816,-1.1144697571,
11596,1939,klab,DNE,0.0626631854,0.6553524804,0.1135770235,0.1684073107,6.42,6.17,0.00505689,0.625,0.1188369153,0.0328697851,0.600505689,0.3008849558,12.3893884925,3.9548414482,0.8051265284,0.8826741497,0.7004035309,1.8148253999,1.3848293351,0.0303413401,0.0113780025,0.0480404551,0.0113780025,0.0455120101,0.007585335,1.0366013072,2,1.5587772274,1138.3250996965,1.4880066663,Beef,F,,0.1072120101,-1.1153013962,
671,1890,klab,DNE,0.1450892857,0.5915178571,0.1651785714,0.0982142857,10.06,6,0.0364806867,0.125,0.0429184549,0.0901287554,0.5493562232,0.2381974249,5.9281335217,5.5807954716,0.8452183421,0.7497323075,0.5734903423,1.3783587007,0.9914903174,0.0214592275,0.0042918455,0.0965665236,0.0150214592,0.0472103004,0.008583691,1.283065513,2,2.1952558636,1712.306169581,1.6496205873,Hosmer,M,,0.1072103004,-1.1153438757,
230,1884,klab,DNE,0.0729053319,0.6311207835,0.098476605,0.1974972797,14.93,8.55,0.0075719334,0.5,0.038869258,0.0257445734,0.5426552246,0.2735991923,8.6015716241,7.5240891138,0.8453438271,0.8400984805,0.6943468446,1.5979959069,1.1140974713,0.0418980313,0.0055527511,0.0393740535,0.0080767289,0.021706209,0.0151438667,1.6196830692,2,1.8434493374,1466.4793922644,0.755138719,Floyd,F,,0.107206209,-1.1154455314,
20270,1957,klab,DNE,0.0191993464,0.7344771242,0.0588235294,0.1875,6.12,6.85,0.0132957293,0.5,0.1466559226,0.0080580177,0.6083803384,0.3473005641,22.4862484896,5.6202940916,0.8470334619,0.8545203233,0.7275980199,2.1416302385,1.7285917639,0.0684931507,0.0153102337,0.0475423046,0.0064464142,0.0386784851,0.0040290089,4.932238193,2,3.7059833629,3697.3185974202,1.5392666933,Hamilton,M,,0.1071784851,-1.1161343645,
11002,1950,klab,DNE,0.088362069,0.6702586207,0.0948275862,0.1465517241,14.72,6.45,0.0101214575,0.125,0.0708502024,0.0344129555,0.5,0.2591093117,8.6289044914,4.0899954398,0.8378268577,0.788182112,0.3413224903,1.524932081,1.1224703405,0.016194332,0.0020242915,0.0647773279,0.008097166,0.0425101215,0.0101214575,1.03125,3,1.4935608423,1403.5460804381,2.658231213,Rango,F,,0.1070101215,-1.1203175574,
22512,1986,klab,DNE,0.0321864595,0.6659267481,0.0843507214,0.217536071,7.08,5.18,0.0074309979,0,0.0498938429,0.008492569,0.5711252654,0.3184713376,7.4834058182,7.4059472613,0.8361908068,0.8229351997,0.1752682182,1.623890081,1.1825029327,0.076433121,0.008492569,0.0435244161,0.0106157113,0.0552016985,0.0074309979,3.8178137652,2,3.6451223715,2923.8496837406,3.1005829096,Kevin,M,,0.1070016985,-1.1205268368,
22767,1987,klab,DNE,0.0384153661,0.699879952,0.0600240096,0.2016806723,7.05,4.7,0.0047058824,0.25,0.1211764706,0.0164705882,0.6317647059,0.3682352941,14.5815783141,4.7546745441,0.8639346989,0.8612721077,0.6112964312,1.716251566,1.3446811886,0.0529411765,0.0188235294,0.0435294118,0.0070588235,0.06,0.0047058824,1.453358209,2,2.0761388176,1242.9793209089,1.5956088844,Mackenzie,M,,0.107,-1.120569038,
10456,1934,klab,DNE,0.053046595,0.5340501792,0.0480286738,0.364874552,11.23,6.89,0.0027700831,0.375,0.0131578947,0.0138504155,0.5353185596,0.4037396122,5.5785043766,5.7322808897,0.8773669729,0.5413871696,0.3893115252,1.4863453489,0.9253831582,0.0332409972,0.0069252078,0.0533240997,0.0013850416,0.0380886427,0.0083102493,2.387037037,2,3.0182459596,1462.8112303956,1.1348419165,Mary,F,,0.1069886427,-1.1208512236,
