"","emotion","sense"
"Chadwyck_American_1849_Whittier_LeavesfromMargaret.txt",0.025798427218745,0.0133004333172845
"Chadwyck_American_1850_Bennett_OliverGoldfinchor.txt",0.0284745927428662,0.0128767356260402
"Chadwyck_American_1850_Cooper_TheWaysof.txt",0.0179873755155417,0.0115116688461925
"Chadwyck_American_1850_Duganne_ThePrinceCorsair.txt",0.0252755799012646,0.0122573882464327
"Chadwyck_American_1850_Hawthorne_TheScarletLetter.txt",0.0260861901824271,0.0123380629241209
"Chadwyck_American_1850_Ingraham_TheArrowof.txt",0.0222965944552485,0.0159950552515339
"Chadwyck_American_1850_Judd_RichardEdneyand.txt",0.0233769543253736,0.0116322645440782
"Chadwyck_American_1850_Kirkland_ForestLifevolume.txt",0.0238962221210742,0.00989038082233348
"Chadwyck_American_1850_Kirkland_TheFountainand.txt",0.0291633801335647,0.0121996108744807
"Chadwyck_American_1850_Lippard_TheKillersA.txt",0.0159443990188062,0.013812638710431
"Chadwyck_American_1850_Mathews_ChanticleerAThanksgiving.txt",0.0216092447497406,0.0138814353690387
"Chadwyck_American_1850_Melville_White-JacketorThe.txt",0.0162005296187471,0.010077266296659
"Chadwyck_American_1850_Mitchell_Reveriesofa.txt",0.0266717883626161,0.0132607388603113
"Chadwyck_American_1850_Mitchell_TheLorgnetteor.txt",0.0225698360021909,0.010004188549151
"Chadwyck_American_1850_Myers_TheKingof.txt",0.0225376122420662,0.0116454240916569
"Chadwyck_American_1850_Simms_TheLilyand.txt",0.0242717737458731,0.00888918105589155
"Chadwyck_American_1850_Willis_PeopleIHave.txt",0.0229091912779465,0.0115827451598912
"Chadwyck_American_1851_Bennett_RosalieDuPont.txt",0.022738198874784,0.013266114886374
"Chadwyck_American_1851_Bennett_TheLeagueof.txt",0.0219417227842849,0.0133565250694156
"Chadwyck_American_1851_Bennett_ThePioneerDaughter.txt",0.0234790896622266,0.0118325313248251
"Chadwyck_American_1851_Hawthorne_TheHouseof.txt",0.0229893984699623,0.0118927420294358
"Chadwyck_American_1851_Judd_MargaretATale.txt",0.0206347994853567,0.0108980090280655
"Chadwyck_American_1851_Melville_Moby-DickorThe.txt",0.0147176544341033,0.0125235087042484
"Chadwyck_American_1851_Mitchell_DreamLifeA.txt",0.0316344781485429,0.0121949016277935
"Chadwyck_American_1851_Thompson_TheRangersor.txt",0.0196074118069763,0.0125021081267369
"Chadwyck_American_1852_Bennett_ViolaorAdventures.txt",0.0236461213205399,0.0141974304765002
"Chadwyck_American_1852_Bennett_Walde-WarrenaTale.txt",0.0313375677190361,0.012539697365963
"Chadwyck_American_1852_Cary_HagaraStory.txt",0.0265941422594142,0.0132719665271967
"Chadwyck_American_1852_Hale_NorthwoodorLife.txt",0.0327166824548081,0.0104280021607572
"Chadwyck_American_1852_Hall_FrankFreemanBarber.txt",0.0256851814015936,0.0101865094422229
"Chadwyck_American_1852_Hawthorne_TheBlithedaleRomance.txt",0.0237369223489827,0.0114215866673676
"Chadwyck_American_1852_Hawthorne_TheSnow-Imageand.txt",0.0215712641925332,0.0133364756768747
