source,target,weight,type,pmi
think,thing,391,undirected,2.9502596079
think,handkerchief,15,undirected,2.9491713245
think,delic,32,undirected,2.9488121936
think,bloom,13,undirected,2.9412452592
think,inquiri,29,undirected,2.939507508
think,seat,88,undirected,2.9389054946
think,ach,14,undirected,2.9373368668
think,warm,54,undirected,2.9350106736
think,vagu,13,undirected,2.9346878586
think,persuad,30,undirected,2.9311357146
think,till,203,undirected,2.930992066
think,amiabl,23,undirected,2.9286438323
think,day,438,undirected,2.9286130933
think,exclam,15,undirected,2.9283174882
think,book,78,undirected,2.9274519371
think,room,270,undirected,2.925403248
think,childhood,17,undirected,2.9251220692
think,bonnet,21,undirected,2.9245721654
think,ceas,32,undirected,2.9222384421
think,sit,96,undirected,2.9199101523
think,flatter,26,undirected,2.917408811
think,tea,37,undirected,2.9167724027
think,resign,20,undirected,2.9138818475
think,afraid,57,undirected,2.9108933982
think,sunshin,19,undirected,2.9094388525
think,spirit,137,undirected,2.9069910784
think,hair,75,undirected,2.9064201575
think,bright,66,undirected,2.9018916468
think,marriag,53,undirected,2.8976069759
think,hate,37,undirected,2.8952022097
think,simpl,34,undirected,2.8942504056
think,eleg,30,undirected,2.892385479
think,faint,51,undirected,2.8921193446
think,poor,237,undirected,2.8917556298
think,delight,83,undirected,2.8885222644
think,letter,172,undirected,2.8884995317
think,subsid,9,undirected,2.8878707986
think,uncl,96,undirected,2.8867453061
think,provok,17,undirected,2.8846961928
think,draw,50,undirected,2.8840941553
think,accept,48,undirected,2.8828160279
think,yes,168,undirected,2.8819360631
think,wrote,31,undirected,2.8817864687
think,see,526,undirected,2.8734849973
think,daili,27,undirected,2.8719816858
think,refin,15,undirected,2.8717846608
think,life,287,undirected,2.8713399529
think,bend,16,undirected,2.8678032355
think,real,49,undirected,2.8655082632
think,exert,31,undirected,2.8637524891
think,treasur,14,undirected,2.8630840196
think,partial,18,undirected,2.8568261769
think,bell,45,undirected,2.8553716312
think,world,179,undirected,2.8534409251
think,wed,19,undirected,2.8529266422
think,bedsid,9,undirected,2.8524688715
think,mrs,595,undirected,2.8512128102
think,delicaci,20,undirected,2.8494300153
think,patient,31,undirected,2.8485494936
think,exquisit,13,undirected,2.8471319676
think,leisur,18,undirected,2.8466885086
think,morn,164,undirected,2.8446522056
think,varieti,12,undirected,2.8416579554
think,spring,40,undirected,2.8416579554
think,week,81,undirected,2.8409413664
think,hide,17,undirected,2.8352270651
think,visit,101,undirected,2.8349732258
think,welcom,33,undirected,2.8336742698
think,cold,80,undirected,2.8323466022
think,frighten,21,undirected,2.8267163754
think,woman,200,undirected,2.8209702045
think,certainti,9,undirected,2.8182775068
think,sunk,23,undirected,2.8175470466
think,sink,18,undirected,2.8168779264
think,sick,52,undirected,2.812798041
think,entreat,18,undirected,2.8112991114
think,puzzl,12,undirected,2.8099092571
think,everi,354,undirected,2.808921045
think,tire,29,undirected,2.8081866038
think,shawl,14,undirected,2.8081251353
think,bent,27,undirected,2.8080591178
think,angel,26,undirected,2.8032010384
think,enjoy,56,undirected,2.8001357453
think,want,203,undirected,2.7999833132
think,chair,54,undirected,2.7852166445
think,divid,11,undirected,2.778586786
think,sensibl,37,undirected,2.7766836095
think,cherish,14,undirected,2.7748179373
think,studi,44,undirected,2.7736430791
think,supper,19,undirected,2.7724613696
think,bath,15,undirected,2.7690872626
think,hasten,27,undirected,2.7664241452
think,wrap,10,undirected,2.7658923717
think,insist,19,undirected,2.7648855758
think,danc,39,undirected,2.762952274
think,cup,14,undirected,2.762821221
think,ray,15,undirected,2.7627076556
think,dim,19,undirected,2.761119093
think,capabl,17,undirected,2.7583218883
think,nobodi,38,undirected,2.7554958354
think,strength,40,undirected,2.7534107832
think,scream,12,undirected,2.7532139135
think,pale,47,undirected,2.7525440089
think,expect,112,undirected,2.7478151273
think,widow,26,undirected,2.744769955
think,brown,41,undirected,2.743276893
think,lap,12,undirected,2.7414720956
think,ignor,33,undirected,2.7411184263
think,play,69,undirected,2.7402885634
think,nice,23,undirected,2.7396128877
think,garden,36,undirected,2.7375885955
think,motionless,8,undirected,2.7346858359
think,depend,34,undirected,2.7233268937
think,belief,15,undirected,2.7222036767
think,live,174,undirected,2.7210198555
think,child,164,undirected,2.7158470841
think,librari,16,undirected,2.711762196
think,dinner,42,undirected,2.7065149589
think,tast,47,undirected,2.704016968
think,rain,19,undirected,2.7038910631
think,earli,57,undirected,2.6987759624
think,patienc,17,undirected,2.6908198856
think,tend,10,undirected,2.6766904133
think,various,26,undirected,2.6751766632
think,shine,17,undirected,2.6739910094
think,household,17,undirected,2.6739910094
think,carriag,50,undirected,2.666675089
think,shade,22,undirected,2.6652187686
think,attend,55,undirected,2.6607058599
think,sparkl,11,undirected,2.6544607186
think,summer,27,undirected,2.6541725341
think,style,18,undirected,2.6521935111
think,window,77,undirected,2.6511310818
think,hid,9,undirected,2.6486411095
think,attract,26,undirected,2.6478231136
think,visitor,17,undirected,2.6473903276
think,introduc,20,undirected,2.6454547022
think,door,161,undirected,2.6444211376
think,month,46,undirected,2.6412678042
think,percept,9,undirected,2.6392292754
think,bird,20,undirected,2.6338573133
think,health,33,undirected,2.6320166857
think,bed,66,undirected,2.6275877003
think,sofa,15,undirected,2.6275877003
think,reserv,18,undirected,2.6264309622
think,sourc,12,undirected,2.6155081747
think,flower,39,undirected,2.6148486746
think,spare,27,undirected,2.6137943782
think,oh,132,undirected,2.6133274885
think,nurs,24,undirected,2.6095226929
think,spent,20,undirected,2.6090113148
think,cottag,27,undirected,2.6054578388
think,bless,57,undirected,2.6026811611
think,winter,24,undirected,2.5867657058
think,daughter,82,undirected,2.577781792
think,shut,29,undirected,2.5751097631
think,music,29,undirected,2.5676394397
think,assur,51,undirected,2.5650425863
think,fade,14,undirected,2.5641658739
think,stronger,10,undirected,2.5552670388
think,afflict,14,undirected,2.5489195633
think,snatch,10,undirected,2.5379755416
think,ill,101,undirected,2.5216085642
think,candl,12,undirected,2.5036507991
think,helpless,10,undirected,2.4645480731
think,wretch,23,undirected,2.4519308153
think,wipe,9,undirected,2.4518463879
think,domest,16,undirected,2.4340446188
think,brilliant,12,undirected,2.4269170049
think,luxuri,13,undirected,2.4147535187
think,curtain,11,undirected,2.4105231951
think,fever,11,undirected,2.3968969434
think,paint,12,undirected,2.3865496591
think,autumn,8,undirected,2.3797515364
think,children,64,undirected,2.3648729364
think,silk,10,undirected,2.3274831079
think,furnitur,9,undirected,2.2518820319
think,kitchen,14,undirected,2.1995615568
think,servant,34,undirected,2.1417028817
think,contain,10,undirected,2.0421185336
think,neat,6,undirected,1.9104256436
think,beam,5,undirected,1.8524765819
think,disord,4,undirected,1.8400777583
think,spend,8,undirected,1.8062946971
think,ornament,4,undirected,1.7050664187
