Filename,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"2014_Bolger,Daniel_WhyWeLost_HIST.txt",HIST,168583,168583,24.53,70.64,0,45.29,5.85,2.77,0.09,0.11,0.17,1.24,1.16,3.08,10.09,6.66,3.29,4.49,1.24,0.45,2.73,13.97,5.49,0.71,3.03,1.99,0.06,5.57,0.09,0.12,0.65,4.64,2.07,2.54,0.27,1.54,0.32,13.75,1.25,1.34,0.9,1.78,1.22,0.96,5.2,1.54,1.64,0.76,0.22,0.63,0.98,0.47,0.34,0.03,0.16,15.48,2.22,8.71,4.42,2.24,2.08,0.72,0.31,0.37,0.43,0.55,0.07,0.2,0.17,6.72,7.01,0.23,0.09,0.08,0,1.57,0,1.05,0.15,0.06,17.09
"2014_CaddickAdams,Peter_SnowandSteel_HIST.txt",HIST,257494,257494,25.65,72.28,0,48.88,7.23,4.22,0.43,0.74,0.13,1.83,1.09,3.01,9.29,8.01,5.67,5.43,1.42,0.52,2.7,15.6,5.32,0.67,2.48,1.87,0.05,6.5,0.09,0.1,0.35,4.4,1.69,2.66,0.3,1.6,0.43,12.36,1.3,1.29,0.88,1.47,0.99,0.77,4.75,1.24,1.36,0.55,0.2,0.54,1.08,0.45,0.39,0.03,0.23,15.3,2.06,8.03,5.12,1.95,2.04,0.57,0.17,0.28,0.22,0.5,0.06,0.07,0.08,4.27,6.49,0.19,0.22,0.05,0.05,1.65,0,2.49,0.37,0.02,16.14
"2014_Clark,Christopher_TheSleepwalkers_HIST.txt",HIST,195353,195353,29.45,73.62,0,50.11,6.37,2.27,0.06,0.13,0.01,1.49,0.57,4.11,11.74,7.66,5.64,4.97,1.21,0.81,2.46,17.38,4.67,0.79,1.9,0.82,0,5.13,0.12,0.15,0.28,4.49,2.16,2.24,0.46,1.15,0.29,13.22,1.82,1.78,1.23,1.73,1.03,0.95,3.86,1.47,1.18,0.55,0.15,0.42,0.56,0.25,0.19,0.02,0.11,13.53,1.52,7.48,4.2,2.8,2.25,0.41,0.16,0.49,0.5,0.5,0.02,0.04,0.04,3.71,5.01,0.24,0.18,0.08,0.01,1.5,0,0.78,0.22,0.01,11.94
"2014_Cline,EricH_1177BC_HIST.txt",HIST,61312,61312,23.9,76.28,0,54.31,7.69,2.73,0.28,0.58,0.07,1.04,0.77,4.95,10.67,8.96,6.5,4.37,3.35,0.7,3.8,16.84,6.38,0.73,2.53,1.69,0,5.7,0.32,0.05,0.59,2.7,1.11,1.56,0.09,1.03,0.26,14.04,1.87,1.42,0.69,2.79,1.07,0.37,4.85,1.89,0.6,0.27,0.11,0.15,0.47,0.21,0.18,0.02,0.08,15.86,1.36,8.08,6.22,1.41,1.74,0.27,0.18,0.46,0.21,0.35,0.02,0.15,0.05,3.05,6.97,0.21,0.2,0.08,0.02,0.66,0,0.36,0.35,0.08,12.33
"2014_Coen,Ross_FuGo_HIST.txt",HIST,52808,52808,28.36,72.44,0,47.11,4.37,1.58,0.06,0.03,0.03,0.9,0.56,2.79,12.02,7.02,4.65,4.59,0.88,0.72,2.51,15.23,4.88,0.69,2.42,2.02,0.02,4.31,0.12,0.04,0.46,3.21,1.18,2.03,0.23,1.04,0.37,13.38,1.74,1.63,0.94,1.98,1.08,0.93,4.1,1.25,1.37,0.56,0.15,0.5,1.04,0.41,0.46,0.03,0.16,15.77,1.88,8.79,4.93,3.29,1.98,0.66,0.21,0.43,0.11,0.41,0,0.04,0.06,4.58,5.02,0.14,0.03,0.05,0,1.01,0,0.59,0.19,0.02,11.82
"2014_Cooney,Kara_TheWomanWhoWouldBeKing_HIST.txt",HIST,96202,96202,23,78.81,0,52.18,10.18,6.61,0.22,0.3,0.01,5.26,0.81,3.58,8.31,8.83,6.36,5.1,2.15,0.83,3.38,15.17,6.38,1.01,2.62,1.06,0.01,10.98,1.45,0.07,1.25,3.63,2.44,1.15,0.21,0.41,0.27,15.28,1.74,1.51,1.52,2.84,1.31,0.7,4.82,2.1,1.1,0.58,0.11,0.3,1.39,0.66,0.43,0.22,0.19,12.04,1.36,5.93,4.56,1.57,3.76,0.66,0.35,0.45,2.09,0.58,0.02,0.07,0.08,3.71,5.47,0.18,0.2,0.08,0,0.53,0,1.48,0.13,0.01,11.9
"2014_Corrigan,Gordon_Waterloo_HIST.txt",HIST,93798,93798,23.17,76.54,0,54.62,6.71,3.24,0.05,0.04,0.01,2.1,1.03,3.47,10.3,10.05,7.67,6.37,1.75,0.81,3.03,16.75,6.96,1,2.59,1.82,0.02,5.96,0.21,0.03,0.49,3.67,1.5,2.15,0.23,1.2,0.36,14.05,1.06,1.06,1.49,2.05,0.93,0.93,5.26,2,1.06,0.47,0.11,0.38,0.98,0.42,0.41,0.04,0.15,14.12,1.76,7.55,4.62,2.38,2.03,0.4,0.19,0.6,0.26,0.43,0.01,0.1,0.04,3.06,6.58,0.14,0.17,0.03,0,1.32,0,0.79,0.3,0.07,12.76
"2014_DunbarOrtiz,Roxanne_AnIndigenousPeoples_HIST.txt",HIST,73045,73045,30.31,72.17,0,47.82,6.18,2.92,0.1,0.81,0.07,0.53,1.41,3.27,10.55,6.09,4.22,3.67,1.59,0.34,1.9,16.22,6.19,0.65,2.15,1.65,0.02,6.43,0.17,0.03,1.16,3.79,1.56,2.22,0.19,1.54,0.3,12.51,1.24,1.79,0.6,1.26,0.85,0.63,5.28,1.23,0.79,0.45,0.09,0.19,0.9,0.34,0.33,0.1,0.17,14.36,1.62,8.22,4.19,2.62,2.26,0.51,0.25,0.84,0.41,0.9,0.01,0.1,0.04,3.88,6.22,0.23,0.1,0.03,0,0.91,0,0.54,0.19,0.03,12.31
"2014_Fenn,Elizabeth_EncountersattheHeartoftheWorld_HIST.txt",HIST,85875,85875,24.45,71.67,0,47.55,6.95,3.66,0.16,0.15,0.01,1.37,1.97,3.29,10.94,7.47,4.44,5.11,1.56,0.44,2.92,13.57,5.92,0.7,2.2,1.77,0.01,7.19,0.25,0.15,1.21,2.86,1.53,1.31,0.17,0.54,0.35,12.31,1.33,1.11,0.65,1.85,0.68,0.51,4.79,1.81,1.32,0.6,0.23,0.39,1.49,0.61,0.59,0.06,0.3,16.26,2.46,7.94,5.66,1.73,1.26,0.74,0.39,0.87,0.27,0.33,0.01,0.11,0.12,5.59,6.57,0.27,0.13,0.08,0,1.2,0,0.77,0.07,0.01,14.75
"2014_Fukuyama,Francis_PoliticalOrderandPoliticalDecay_HIST.txt",HIST,191357,191357,30.39,76.55,0,48.49,5.86,1.54,0.08,0.1,0.01,0.29,1.06,4.31,9.78,7.29,5.45,3.19,3.03,0.44,2.38,16.37,5.79,0.84,2.84,1.18,0.01,5.15,0.1,0.05,0.74,4.22,2.63,1.56,0.16,0.65,0.27,13.97,1.43,2.52,0.96,1.66,1.21,0.88,4.28,1.89,0.59,0.23,0.08,0.19,0.56,0.14,0.34,0.02,0.05,14.64,1.54,8.21,4.1,4.99,3.5,0.62,0.2,1.41,0.28,0.17,0.01,0.11,0.21,3.71,5.02,0.16,0.26,0.04,0,0.84,0,0.51,0.14,0.03,10.84
"2014_Grant,James_TheForgottenDepression_HIST.txt",HIST,63654,63654,26.28,76.73,0,48.45,5.54,2.07,0.11,0.08,0.02,1.09,0.77,3.47,10.9,7.89,5.89,5.13,1.25,0.86,2.33,16.19,4.88,1.14,2.64,1.35,0.01,4.03,0.1,0.07,0.36,4.49,2.74,1.71,0.25,0.48,0.66,11.85,1.26,1.25,1.45,1.81,1.1,0.66,3.32,1.82,0.94,0.29,0.24,0.3,0.78,0.27,0.32,0.02,0.19,14.01,1.55,7.52,4.66,5.47,2.32,0.35,0.27,5.21,0.11,0.27,0.03,0.09,0.06,5.6,7.03,0.2,0.25,0.08,0,0.82,0.02,0.99,0.29,0.68,16.27
"2014_Harari,Yuval_SapiensABriefHistory_HIST.txt",HIST,130520,130520,26.39,78.84,0,50.6,7.56,3.29,0.09,0.76,0.22,0.64,1.57,4.27,8.74,8.64,6,3.12,4.08,0.69,3.62,14.17,6.87,1.18,3.45,1.36,0.13,7.64,0.26,0.09,1.77,4.43,2.72,1.67,0.21,0.7,0.36,16.41,2.12,1.89,1.42,2.55,1.5,0.66,5.15,2.4,1.09,0.38,0.16,0.39,1.73,0.56,0.57,0.23,0.44,12.77,1.34,6.27,4.74,2.74,2.41,0.59,0.28,1.54,0.88,0.37,0.02,0.09,0.1,5,5.92,0.1,0.07,0.25,0.01,1,0,0.63,0.15,0.04,13.33
"2014_Hobbs,Allyson_AChosenExile_HIST.txt",HIST,61999,61999,26.57,76.22,0,47.51,7.59,3.9,0.15,0.05,0.03,2.88,0.79,3.69,8.89,7.53,4.99,4.47,1.52,0.7,2.6,15.18,6.96,0.97,2,0.97,0,9.64,1.22,0.24,1.38,4.2,2.48,1.64,0.43,0.45,0.47,14.8,2.48,1.28,1.36,2.15,0.77,0.63,4.77,1.89,3.29,2.55,0.21,0.34,1.12,0.34,0.58,0.09,0.12,12.79,2.27,6.15,4.16,2.48,2.03,1.29,0.82,0.67,0.26,0.23,0,0.08,0.07,4.05,5.72,0.29,0.23,0.03,0,0.57,0,1.26,0.1,0.03,12.4
"2014_Hoffman,Carl_SavageHarvest_HIST.txt",HIST,82022,82022,19.03,75.09,0,50.65,9.3,5.73,1.27,0.38,0.13,2.16,1.8,3.57,9.08,9,5.58,6.38,1.58,0.44,3.07,13.96,7.05,0.8,2.08,1.57,0.03,8.68,0.43,0.08,1.23,2.78,1.3,1.46,0.3,0.67,0.28,14.18,1.45,0.86,1.02,1.79,1.04,0.4,6.59,1.6,2.19,0.91,0.37,0.72,2.14,1.24,0.34,0.16,0.51,14.88,2.14,7.63,5.06,1.2,1.07,1.09,0.51,0.44,0.46,0.49,0.05,0.04,0.16,5.68,8.34,0.81,0.25,0.13,0.01,0.5,0,1.5,0.11,0.04,17.5
"2014_Jackson,Lee_DirtyOldLondon_HIST.txt",HIST,84470,84470,28.12,76.08,0,48.33,5.33,2.03,0.09,0.05,0.02,0.92,0.95,3.3,10.63,8.28,6.12,5.21,1.28,0.91,2.93,15.29,4.96,0.98,2.85,0.99,0.02,4.92,0.11,0.07,0.77,4.37,2.3,2.01,0.38,0.5,0.49,13.74,1.54,1.53,1.61,2.04,1.24,0.83,3.97,1.8,1.03,0.38,0.08,0.39,1.98,0.56,0.91,0.06,0.47,13.09,1.74,7.37,3.81,2.78,2.33,0.8,1.58,1.64,0.33,0.59,0,0.08,0.09,4.62,6.58,0.33,0.55,0.04,0.01,2.08,0,0.9,0.37,0.04,15.88
"2014_Jeffries,Donald_HiddenHIstory_HIST.txt",HIST,123757,123757,26.01,72.74,0,47.14,7.54,3.53,0.25,0.3,0.09,2.26,0.62,4.01,9.34,8.26,5.94,5.48,1.68,0.52,3.01,14.81,4.31,0.64,2.29,1.4,0.02,7.63,0.49,0.13,0.66,3.73,1.8,1.88,0.23,0.92,0.36,11.72,1.87,1.24,0.82,1.76,1.25,0.56,3.32,1.03,1.15,0.48,0.31,0.29,1.16,0.41,0.49,0.17,0.13,13.29,1.45,6.6,5.01,3.63,1.81,0.94,0.43,1.11,0.17,0.76,0.03,0.11,0.1,4.28,7.17,0.26,0.12,0.16,0.01,0.76,0,1.58,0.35,0.19,15.24
"2014_Kaplan,RobertD_AsiasCauldron_HIST.txt",HIST,61272,61272,26.52,71.37,0,48.26,5.88,1.78,0.45,0.11,0.04,0.54,0.63,4.11,9.84,7,5.34,2.31,3.31,0.77,3.07,15.84,5.84,0.74,2.49,1.56,0.01,3.64,0.07,0.05,0.36,3.88,1.89,1.96,0.31,1.1,0.23,12.6,1.2,1.76,0.87,1.33,1.18,0.74,4.62,1.41,1.07,0.42,0.17,0.31,0.69,0.29,0.24,0.06,0.12,14.66,1.48,9.08,3.82,2.24,2.19,0.47,0.16,0.8,0.39,0.32,0.02,0.09,0.13,3.78,6.44,0.37,0.16,0.07,0,1.05,0,1.06,0.12,0.04,13.2
"2014_Kertzer,DavidI_ThePopeandMussolini_HIST.txt",HIST,106920,106920,24.75,76.96,0,49.01,8.2,5.11,0.01,0.01,0.02,4.12,0.95,3.09,10.9,8.92,5.71,6.08,1.21,0.77,2.23,15.21,4.25,0.92,1.95,1.41,0.01,9.2,0.3,0.1,0.47,4.47,2.49,1.91,0.44,0.84,0.29,11.45,1.43,1.13,1.4,1.28,0.81,0.77,3.43,1.47,1.38,0.65,0.33,0.34,1.12,0.58,0.29,0.08,0.2,14.51,2.19,6.77,5.21,2.34,1.77,0.73,0.34,0.33,3.74,0.3,0.01,0.07,0.03,4.99,6.71,0.21,0.1,0.02,0.01,0.56,0,1.59,0.05,0,14.28
"2014_Kessler,Ronald_TheFirstFamilyDetail_HIST.txt",HIST,43222,43222,24.15,77.6,0,45.92,6.65,3.91,0.08,0.01,0.01,2.73,1.07,2.74,10.26,7.73,5.18,3.78,2.6,0.68,2.31,14.5,5.29,0.77,1.54,1.61,0.03,9.71,0.38,0.16,0.58,2.97,1.44,1.47,0.24,0.71,0.21,13.38,2.38,1.34,1.17,1.63,0.7,1.43,3.9,1.67,2.54,0.98,1.21,0.33,1.03,0.37,0.34,0.11,0.23,14.35,2.25,7.08,4.8,8.02,2.73,1.22,1.2,0.71,0.08,0.14,0.01,0.03,0.12,5.78,5.64,0.12,0.01,0.01,0,0.59,0,1.19,0.02,0.06,13.44
"2014_Kissinger,Henry_WorldOrder_HIST.txt",HIST,108365,108365,31.16,73.81,0,48.42,5.98,1.74,0.09,0.14,0.02,0.64,0.85,4.24,10.69,6.53,5.07,2.92,2.02,0.86,1.98,16.89,5.73,0.81,2.54,0.93,0,4.14,0.05,0.11,0.52,4.69,2.54,2.11,0.32,1.21,0.33,13.91,1.79,1.88,1.05,1.8,1.24,1.05,4.43,1.56,0.59,0.22,0.08,0.2,0.39,0.14,0.2,0.02,0.03,14.25,1.35,8.21,3.74,2.66,3.51,0.32,0.22,0.39,0.98,0.44,0.01,0.05,0.04,3.66,4.78,0.24,0.33,0.12,0,0.65,0,0.84,0.23,0.01,11.08
"2014_Krist,Gary_EmpireofSin_HIST.txt",HIST,89042,89042,22.42,77.81,0,51.24,7.37,4.05,0.06,0.01,0.01,3.09,0.88,3.31,10.03,8.68,5.92,6.09,1.14,0.62,3.69,15.79,5.6,0.71,2.74,1.5,0.03,7.9,0.5,0.31,0.97,3.96,2.12,1.82,0.29,0.86,0.3,12.95,1.5,1.02,1.05,1.95,1.21,0.7,4.26,1.81,1.76,0.77,0.56,0.33,1.48,0.57,0.44,0.18,0.33,16.68,1.96,8.15,6.38,2.07,1.52,1.32,0.97,0.76,0.41,0.43,0.02,0.1,0.12,4.6,5.94,0.17,0.15,0.05,0,0.79,0,1.25,0.24,0.04,13.48
"2014_Maguire,Peter_ThaiStick_HIST.txt",HIST,52565,52565,21.03,72.11,0,47.51,7.17,4.7,0.03,0.02,0.04,3.19,1.41,2.47,10.19,8.28,4.81,6.5,1.07,0.28,2.72,14.29,5.98,0.66,2.25,1.35,0.03,7.88,0.49,0.29,0.5,3.42,1.78,1.61,0.22,0.47,0.24,11.41,1.11,1,0.82,1.08,0.78,0.64,5.3,0.96,1.55,0.69,0.18,0.49,1.53,0.49,0.45,0.09,0.53,15.53,2.51,7.79,5.18,2.35,1.63,1.28,0.52,1.35,0.2,0.18,0.01,0.06,0.23,4.61,5.93,0.27,0.28,0.01,0,0.9,0.01,0.88,0.06,0.24,13.25
"2014_Mann,William_Tinseltown_HIST.txt",HIST,124585,124585,19.32,77.01,0,50.19,9.61,6.33,0.01,0.01,0.01,5.33,0.96,3.28,8.35,10.7,6.96,7.67,1.48,0.74,3.71,14.21,5.09,0.81,2.31,1.38,0.03,10.48,0.46,0.23,1.04,4.07,2.29,1.72,0.4,0.65,0.35,13.35,1.76,1.2,1.49,1.96,1.33,0.65,3.89,1.79,1.91,0.87,0.33,0.57,1.47,0.73,0.4,0.18,0.24,14.93,2.08,7.19,5.49,2.23,1.64,1.36,0.77,0.85,0.28,0.41,0.02,0.08,0.14,6.6,6.17,0.12,0.1,0.23,0.04,0.53,0,2.36,0.01,0.06,16.24
"2014_Mee,CharlesLJR_SavingaContinent_HIST.txt",HIST,70803,70803,25.47,78.55,0,52.37,7.09,3.14,0.05,0,0.01,2.04,1.04,3.95,10.18,10.28,7,6.19,1.7,1.18,2.77,16.71,5.94,1.01,2.6,1.33,0.01,6.84,0.19,0.14,0.62,4.23,2.32,1.87,0.31,0.72,0.49,14.88,1.82,1.2,2.01,2.14,1.39,0.65,4.61,1.83,1.18,0.41,0.37,0.36,1.03,0.29,0.4,0.07,0.3,13.71,1.62,7.32,4.27,4.38,2.42,0.49,0.33,1.03,0.26,0.34,0.04,0.09,0.04,3.67,8.67,0.33,0.3,0.06,0,1.3,0,0.71,0.18,0.09,15.5
"2014_Meredith,Martin_THeFortunesofAfrica_HIST.txt",HIST,195760,195760,27.82,71.23,0,46.65,5,2.84,0.1,0.09,0.03,1.47,1.15,2.16,10.33,5.93,3.78,4.54,0.77,0.25,1.92,18.15,5.21,0.46,2.17,1.59,0,5.45,0.19,0.07,0.46,3.44,1.76,1.63,0.24,0.8,0.34,11,1.15,1.72,0.49,0.94,0.62,0.92,4.53,0.98,1.02,0.53,0.13,0.27,0.86,0.28,0.35,0.03,0.21,15.24,1.96,9.03,3.81,2.92,2.56,0.54,0.29,1.38,0.89,0.42,0,0.07,0.03,4.89,6.5,0.18,0.29,0,0,1.11,0,0.72,0.06,0.03,13.84
"2014_Oreilly,Bill_KillingPatton_HIST.txt",HIST,82689,82689,21.6,74.89,0,49.08,7.89,4.81,0.01,0.01,0,3.57,1.21,3.08,9.46,8.7,6.1,2.39,4.83,0.83,3.34,14.36,4.97,0.93,1.91,2.1,0.01,8.52,0.28,0.08,0.72,4.52,1.94,2.52,0.33,1.38,0.43,11.29,1.36,1.1,0.73,1.2,0.97,0.67,3.83,1.55,1.8,0.69,0.41,0.63,1.85,0.86,0.57,0.12,0.32,15.63,2.17,7.39,5.83,1.77,1.81,0.75,0.46,0.3,0.37,0.86,0.03,0.07,0.05,6.08,5.26,0.18,0.04,0.01,0,0.73,0,1.11,0.02,0.48,13.95
"2014_Osnos,Evan_AgeofAmbition_HIST.txt",HIST,115452,115452,22.53,78.08,0,50.4,9.13,5.43,0.84,0.19,0.07,3.39,0.93,3.7,10.32,8.07,5.17,6.11,1.07,0.34,2.49,15.35,5.58,0.67,1.96,1.9,0.01,9.36,0.5,0.17,1,3.6,2.14,1.41,0.31,0.5,0.27,12.07,1.67,1.2,0.85,1.34,0.69,0.7,4.4,1.43,1.65,0.71,0.38,0.39,1.2,0.48,0.39,0.08,0.27,15.32,2.07,7.87,5.1,3.7,1.95,1.5,0.67,1.42,0.4,0.15,0.01,0.03,0.1,4.75,6.72,0.48,0.33,0.05,0.01,0.76,0,1.14,0.08,0.4,14.79
"2014_Prins,Nomi_AllthePresidentsBankers_HIST.txt",HIST,145561,145561,28.16,76.17,0,45.87,6.6,3.21,0.05,0.39,0.01,1.78,0.99,3.38,9.59,7.08,4.77,4.61,0.97,0.86,2.12,15.63,5.13,0.47,2.44,1.47,0.01,6.13,0.1,0.14,0.34,4.26,2.53,1.66,0.26,0.79,0.37,11.81,1.2,1.38,1.41,1.08,0.75,0.96,4.13,1.19,0.83,0.31,0.12,0.29,0.66,0.28,0.16,0.02,0.21,14.4,1.76,7.76,4.61,5.23,2.73,0.44,0.43,5.64,0.09,0.42,0.01,0.05,0.08,4.64,5.95,0.16,0.15,0.01,0,0.74,0,1.39,0.25,0.42,13.98
"2014_Richardson,HeatherCox_ToMakeMenFree_HIST.txt",HIST,110707,110707,28.98,76.58,0,46.87,7.14,3.13,0.03,0.03,0.01,1.56,1.49,4.01,9.97,8.22,5.15,5.75,1.06,0.87,2.24,15.31,5.13,0.65,1.97,1.27,0.01,7.2,0.2,0.08,0.96,5.5,3.21,2.24,0.27,1.2,0.38,12.8,1.36,1.62,1.56,1.06,1.02,1.28,3.97,1.48,1.11,0.58,0.2,0.27,0.64,0.24,0.23,0.07,0.13,14.1,2.17,7.33,4.21,5.26,3.06,0.84,0.37,2.7,0.22,0.43,0.01,0.09,0.13,4.6,5.89,0.19,0.18,0.03,0,0.62,0,1.16,0.06,0.07,12.87
"2014_Risen,James_PayAnyPrice_HIST.txt",HIST,84318,84318,25.5,75.2,0,48.62,7.57,3.33,0.15,0.04,0.02,2.38,0.75,4.23,9.6,8.8,5.76,5.6,2.11,0.41,2.85,16.04,5.01,0.73,1.95,1,0.09,7.11,0.15,0.08,0.31,4.37,2.01,2.29,0.52,1.18,0.24,13.46,1.95,1.67,0.9,1.42,0.98,1,4.4,1.46,0.97,0.4,0.27,0.25,0.81,0.28,0.39,0.12,0.12,13.59,1.73,7.32,4.25,4.23,2.06,0.84,0.42,1.61,0.16,0.42,0.01,0.06,0.09,4.48,4.95,0.04,0.06,0.01,0,0.6,0,1.22,0.06,0.32,11.8
"2014_Ritchie,Fiona_WayfaringStrangers_HIST.txt",HIST,119050,119050,24.22,73.51,0,48.58,8.13,4.66,1.2,0.37,0.5,1.26,1.33,3.47,9.24,7.31,4.76,3.76,2.57,0.51,3.14,14.54,6.98,0.44,2.28,1.13,0.01,7.04,0.49,0.12,0.68,3.21,2.4,0.78,0.12,0.22,0.3,13.31,1.45,1.15,0.7,1.7,0.93,0.33,6.17,1.21,2.87,0.65,1.78,0.33,1.09,0.41,0.34,0.19,0.17,14.98,2.02,7.67,5.12,1.46,1.36,3.16,0.52,0.44,1.17,0.15,0.05,0.16,0.11,4.24,7.23,0.29,0.38,0.05,0.03,0.94,0.01,1.36,0.44,0.05,15.46
"2014_Russell,Gareth_TheEmperors_HIST.txt",HIST,74112,74112,25,76.38,0,51.93,8.83,5.08,0.09,0.08,0.02,3.79,1.09,3.76,10.22,8.89,6,6.16,1.35,0.62,2.81,16.16,5.63,0.84,2.33,1.29,0.01,9.43,1.11,0.12,0.61,4.98,2.47,2.45,0.45,1.1,0.47,12.65,1.47,1.26,1.25,1.78,1.02,0.73,4.3,1.39,1.08,0.48,0.22,0.33,1.13,0.4,0.46,0.13,0.17,13.69,1.82,6.88,4.83,1.48,1.99,0.7,0.6,0.31,0.59,0.73,0.02,0.07,0.13,3.33,5.36,0.08,0.12,0.01,0,0.97,0,1.69,0.03,0.01,11.63
"2014_Russell,Gerard_HeirstoForgottenKingdoms_HIST.txt",HIST,105354,105354,22.28,77.65,0,52.33,9.22,4.89,1.24,0.23,0,1.69,1.72,4.34,10.38,9.49,6.34,5.81,2.46,0.53,3.26,15.39,5.62,0.72,2.24,1.46,0.02,7.93,0.46,0.15,0.98,3.3,1.91,1.37,0.19,0.62,0.28,12,1.61,1.16,0.91,1.57,0.8,0.6,4.26,1.42,1.59,0.81,0.27,0.38,1.21,0.45,0.33,0.08,0.37,14.42,1.74,7.87,4.62,1.49,1.29,1.01,0.53,0.42,2.79,0.37,0.02,0.08,0.09,4.37,5.84,0.43,0.25,0.07,0,0.65,0,0.92,0.39,0.02,13.35
"2014_Seckert,Sven_EmpireofCotton_HIST.txt",HIST,144390,144390,29.49,72.68,0,46.75,5,1.83,0.02,0.14,0.02,0.31,1.35,3.17,8.89,5.58,3.67,3.89,0.95,0.32,2.95,17.75,6.02,0.52,2.91,1.69,0,3.71,0.15,0.04,0.45,3.39,2.15,1.22,0.24,0.48,0.27,12.27,1.1,2.15,0.72,1.39,0.93,0.62,4.7,1.14,0.6,0.27,0.06,0.19,0.62,0.27,0.21,0.01,0.14,15.78,1.91,9.09,4.37,5.79,3.52,0.36,0.35,2.45,0.12,0.21,0,0.14,0.06,3.89,7.55,0.24,0.14,0.02,0,0.75,0,0.67,0.14,0.04,13.57
"2014_Sides,Hampton_IntheKingdomofIce_HIST.txt",HIST,121607,121607,20.66,73.99,0,50.63,8.48,4.99,0.19,0.08,0.12,3.07,1.53,3.48,10.09,9.57,6.3,6.72,1.29,0.74,3.03,14.52,5.55,0.75,2.28,1.51,0.02,7.62,0.19,0.08,0.68,3.47,1.99,1.44,0.33,0.34,0.41,13.23,1.75,0.82,1.29,1.96,1.05,0.59,4.75,1.38,1.72,0.71,0.21,0.65,1.77,0.67,0.56,0.08,0.5,15.76,1.95,7.7,5.95,1.3,1.42,0.8,0.27,0.33,0.15,0.25,0.04,0.09,0.09,5.04,7.16,0.25,0.12,0.06,0.02,0.51,0,1.04,0.07,0.01,14.35
"2014_Skovlund,MartyJr_ViolenceofAction_HIST.txt",HIST,145269,145269,17.73,81.84,0,56.16,12.88,8.56,3.89,2.13,0.28,1.29,0.97,4.32,9.15,10.29,6.23,6.55,2.4,0.53,3.62,15.96,5.95,0.81,2.47,1.39,0.2,8.03,0.29,0.14,0.56,4.19,1.96,2.2,0.27,1.21,0.35,14.93,1.51,1.35,1.1,1.67,1.26,0.66,6.34,1.59,2.3,0.94,0.49,0.87,1.97,1.08,0.55,0.12,0.26,17.74,3.04,8.94,5.48,1.44,1.77,0.9,0.48,0.19,0.24,0.43,0.08,0.11,0.17,5.47,4.53,0.06,0.1,0.08,0.07,0.67,0,0.97,0.1,0.11,12.26
"2014_Spencer,Charles_KillersoftheKing_HIST.txt",HIST,102917,102917,22.54,78.66,0,54.32,11.28,6.79,0.75,0.21,0.33,4.05,1.46,4.49,8.94,10.21,7.29,6.24,1.79,0.96,2.66,16.66,5.21,0.86,2.02,1.34,0.03,10.38,0.49,0.22,0.84,4.83,2.63,2.16,0.42,1,0.47,12.41,1.57,1.24,1.4,1.42,1.03,0.85,3.95,1.46,1.23,0.48,0.37,0.34,1.21,0.6,0.37,0.07,0.18,12.94,1.83,6.14,4.72,1.38,2.34,0.5,0.4,0.48,1.11,0.8,0.06,0.09,0.03,3.8,6.92,0.54,0.29,0.05,0.04,0.7,0,2.46,0.14,0.01,15.1
"2014_Swynne,SC_RebelYell_HIST.txt",HIST,204872,204872,23.06,77.09,0,51.55,9.39,5.33,0.13,0.07,0.06,4.02,1.05,4.05,8.23,9.69,6.6,7.13,1.17,0.71,3.45,15,5.49,0.96,2.56,1.86,0.03,8.91,0.23,0.11,0.69,5.12,2.02,3.06,0.33,1.77,0.48,13.28,1.51,1.18,1.15,1.75,1.12,0.67,4.59,1.46,1.51,0.66,0.3,0.47,1.28,0.46,0.46,0.21,0.17,15.71,2.21,8.31,5.14,1.66,1.74,0.39,0.24,0.56,0.41,0.61,0.02,0.07,0.09,5.07,7.13,0.34,0.16,0.04,0.02,0.59,0,1.32,0.09,0.01,14.85
"2014_Tooze,Adam_TheDeluge_HIST.txt",HIST,173286,173286,27.83,74,0,49.95,5.48,1.66,0.05,0.12,0,0.74,0.75,3.82,11.85,8.05,6.23,5.38,0.97,0.91,2,17.66,4.55,0.97,2.05,0.98,0.01,4.01,0.03,0.07,0.25,5.04,2.42,2.53,0.48,1.35,0.43,12.45,1.41,1.54,1.49,1.45,1.26,0.87,3.37,1.83,0.68,0.27,0.12,0.23,0.49,0.21,0.18,0.02,0.09,13.94,1.41,8.04,4.09,2.93,2.42,0.39,0.22,1.32,0.3,0.62,0.02,0.06,0.04,4.92,4.45,0.08,0,0.11,0,1.12,0,0.93,0.05,0.05,11.77
