"","date","means","variable","date.adj"
"period93","1859",0.0333715803364596,"period",1894
"period.line93","1859",0.262542304923798,"period.line",1894
"comma93","1859",0.0942292884407972,"comma",1894
"comma.line93","1859",0.723392848616647,"comma.line",1894
"total93","1859",0.161676370046893,"total",1894
"total.line93","1859",1.2407080087925,"total.line",1894
"total.words94","1860",214.548387096774,"total.words",1895
"no.lines94","1860",29.8366935483871,"no.lines",1895
"quest94","1860",0.00265000008467742,"quest",1895
"quest.line94","1860",0.0188122672580645,"quest.line",1895
"exclam94","1860",0.00809330684677419,"exclam",1895
"exclam.line94","1860",0.0562498577822581,"exclam.line",1895
"period94","1860",0.0326962928346774,"period",1895
"period.line94","1860",0.250381511854839,"period.line",1895
"comma94","1860",0.082477992016129,"comma",1895
"comma.line94","1860",0.618661051612903,"comma.line",1895
"total94","1860",0.142556633830645,"total",1895
"total.line94","1860",1.07457164233871,"total.line",1895
"total.words95","1861",194.735154662452,"total.words",1896
"no.lines95","1861",29.6659516820953,"no.lines",1896
"quest95","1861",0.0042390702433958,"quest",1896
"quest.line95","1861",0.0290766436705803,"quest.line",1896
"exclam95","1861",0.00655079549582298,"exclam",1896
"exclam.line95","1861",0.043375704662452,"exclam.line",1896
"period95","1861",0.0347581913669,"period",1896
"period.line95","1861",0.238875948089862,"period.line",1896
"comma95","1861",0.0942084203811244,"comma",1896
"comma.line95","1861",0.65295899867916,"comma.line",1896
"total95","1861",0.154451368582073,"total",1896
"total.line95","1861",1.06707587134793,"total.line",1896
"total.words96","1862",177.781240261764,"total.words",1897
"no.lines96","1862",27.5771268307884,"no.lines",1897
"quest96","1862",0.00483653189311312,"quest",1897
"quest.line96","1862",0.0306227697207853,"quest.line",1897
"exclam96","1862",0.0128213890283577,"exclam",1897
"exclam.line96","1862",0.0825258626914927,"exclam.line",1897
"period96","1862",0.028441795115924,"period",1897
"period.line96","1862",0.187176070701153,"period.line",1897
"comma96","1862",0.0930503818666251,"comma",1897
"comma.line96","1862",0.6161629534933,"comma.line",1897
"total96","1862",0.156545796419445,"total",1897
"total.line96","1862",1.03135580174821,"total.line",1897
"total.words97","1863",277.235294117647,"total.words",1898
"no.lines97","1863",38.5196078431373,"no.lines",1898
"quest97","1863",0.00473252807843137,"quest",1898
"quest.line97","1863",0.0344490432026144,"quest.line",1898
"exclam97","1863",0.0124052798954248,"exclam",1898
"exclam.line97","1863",0.0885140069934641,"exclam.line",1898
"period97","1863",0.0254294541568627,"period",1898
"period.line97","1863",0.180870757320261,"period.line",1898
"comma97","1863",0.0855846618300654,"comma",1898
"comma.line97","1863",0.622702100653595,"comma.line",1898
"total97","1863",0.143623664771242,"total",1898
"total.line97","1863",1.03716810261438,"total.line",1898
"total.words98","1864",228.535211267606,"total.words",1899
"no.lines98","1864",33.5618153364632,"no.lines",1899
"quest98","1864",0.00579613576838811,"quest",1899
"quest.line98","1864",0.0400347011690141,"quest.line",1899
"exclam98","1864",0.0160446544053208,"exclam",1899
"exclam.line98","1864",0.106479764726135,"exclam.line",1899
"period98","1864",0.0311101226244131,"period",1899
"period.line98","1864",0.212143264773083,"period.line",1899
"comma98","1864",0.0873799897965571,"comma",1899
"comma.line98","1864",0.610725527276995,"comma.line",1899
"total98","1864",0.156534503928013,"total",1899
"total.line98","1864",1.08403297668232,"total.line",1899
